Playlist Name,Track Name,Artists,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature
ISFP,Spare Time,Eric Bellinger,0.505,0.564,2,-8.0,0,0.0731,0.406,0.0,0.17,0.511,119.973,216222,4
ISFP,"New Person, Same Old Mistakes",Tame Impala,0.47,0.809,8,-6.74,1,0.0495,0.272,0.00671,0.0491,0.49,151.836,363240,4
ISFP,No Idea,Don Toliver,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,154424,4
ISFP,Love Me,"Lil Wayne, Drake, Future",0.669,0.634,11,-6.476,1,0.0327,0.0125,0.0,0.0946,0.496,124.906,255053,4
ISFP,HER,Chase Atlantic,0.706,0.586,5,-5.404,0,0.066,0.106,5.43e-06,0.169,0.689,139.984,169714,4
ISFP,You Get Me So High,The Neighbourhood,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,4
ISFP,Reflections,The Neighbourhood,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,244013,4
ISFP,Leaving Tonight,The Neighbourhood,0.565,0.675,9,-5.439,0,0.0309,0.0147,0.0,0.102,0.21,119.959,203867,4
ISFP,Baby Came Home,The Neighbourhood,0.637,0.552,0,-5.823,1,0.0286,0.017,0.00487,0.104,0.276,113.029,226880,4
ISFP,505,Arctic Monkeys,0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,253587,4
ISFP,Baby Came Home 2 / Valentines,The Neighbourhood,0.21,0.499,2,-9.754,0,0.0485,0.0687,0.00315,0.773,0.108,74.094,390493,4
ISFP,Friends,Chase Atlantic,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,230011,3
ISFP,Why'd You Only Call Me When You're High?,Arctic Monkeys,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,4
ISFP,Fallen Star,The Neighbourhood,0.603,0.551,10,-6.259,0,0.0304,0.0696,0.0976,0.192,0.439,75.001,224939,4
ISFP,Daddy Issues,The Neighbourhood,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4
ISFP,Flawless,The Neighbourhood,0.568,0.871,0,-3.453,1,0.0308,0.0553,0.51,0.303,0.374,119.99,246493,4
ISFP,Sweater Weather,The Neighbourhood,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4
ISFP,Afraid,The Neighbourhood,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,251187,4
ISFP,Wires,The Neighbourhood,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,193080,4
ISFP,Right Here,Chase Atlantic,0.351,0.587,6,-6.413,1,0.0413,0.00516,1.87e-05,0.121,0.221,159.881,235000,4
ISFP,Church,Chase Atlantic,0.556,0.824,5,-4.539,0,0.0548,0.0109,0.0,0.112,0.292,112.99,220000,4
ISFP,Okay,Chase Atlantic,0.614,0.815,0,-6.784,1,0.131,0.112,0.0,0.121,0.431,130.049,212307,4
ISFP,All Mine,PLAZA,0.716,0.342,9,-7.9,0,0.0461,0.0928,0.00129,0.11,0.372,79.001,234871,4
ISFP,#icanteven (feat. French Montana),"The Neighbourhood, French Montana",0.359,0.625,6,-9.387,0,0.146,0.114,1.9e-05,0.0787,0.154,111.866,234480,4
ISFP,Swang,Rae Sremmurd,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120,4
ISFP,Into It,Chase Atlantic,0.518,0.572,10,-6.706,0,0.0416,0.0503,2.41e-05,0.129,0.291,130.053,196767,4
ISFP,All I Want Is You (feat. J. Cole),"Miguel, J. Cole",0.776,0.603,5,-5.696,1,0.0343,0.0728,6.25e-05,0.111,0.921,96.888,295920,4
ISFP,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844,252227,3
ISFP,Funeral,Miguel,0.743,0.31,2,-10.016,1,0.0554,0.036,0.0251,0.183,0.171,95.993,135120,4
ISFP,Might Not,"Belly, The Weeknd",0.79,0.56,1,-4.848,1,0.0733,0.251,0.0,0.0799,0.27,134.029,224640,4
ISFP,Strawberries & Cigarettes,Troye Sivan,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,201539,4
ISFP,Die For You,The Weeknd,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,260253,4
ISFP,Is There Someone Else?,The Weeknd,0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,199111,4
ISFP,I Was Never There,"The Weeknd, Gesaffelstein",0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,241067,4
ISFP,Call Out My Name,The Weeknd,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,228373,3
ISFP,Reminder,The Weeknd,0.706,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,218880,4
ISFP,Consume (feat. Goon Des Garcons),"Chase Atlantic, GOON DES GARCONS*",0.556,0.714,9,-5.322,0,0.158,0.07,0.0,0.261,0.434,146.113,267920,4
ISFP,"Sex, Drugs, Etc.",Beach Weather,0.57,0.842,4,-5.085,0,0.0381,0.0136,0.00876,0.524,0.47,143.975,196784,4
ISFP,Swim,Chase Atlantic,0.666,0.542,8,-6.429,1,0.0392,0.27,0.0,0.0765,0.0771,120.134,228787,4
ISFP,Slow Down,Chase Atlantic,0.477,0.788,10,-4.46,1,0.0362,0.0183,1.78e-06,0.294,0.255,129.967,212093,4
ISFP,I Wanna Be Yours,Arctic Monkeys,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956,4
ISFP,Collide (Sped Up Remix),"Justine Skye, Tyga",0.362,0.432,2,-9.359,0,0.112,0.0882,0.0,0.264,0.256,81.29,221169,4
ISFP,Lost in the Fire (feat. The Weeknd),"Gesaffelstein, The Weeknd",0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093,4
ISFP,NVMD,Denise Julia,0.758,0.674,6,-4.533,1,0.108,0.0903,0.0,0.0902,0.424,97.977,181224,4
ISFP,Cool for the Summer - Sped Up (Nightcore),"Demi Lovato, Speed Radio",0.561,0.599,2,-8.209,0,0.0749,0.00751,0.000701,0.316,0.264,125.874,191913,4
ISFP,Crazy over You (Sped Up) - I Know I'm on Your Mind,Hiko,0.636,0.617,10,-7.24,1,0.0409,0.138,0.0139,0.298,0.333,139.889,158571,4
ISFP,sex money feelings die - slowed version,Lykke Li,0.797,0.44,5,-6.587,0,0.0594,0.471,1.57e-06,0.0849,0.436,111.014,168811,4
ISFP,Collide (feat. Tyga),"Justine Skye, Tyga",0.418,0.31,11,-9.869,0,0.0625,0.095,0.0,0.216,0.131,139.614,260170,4
ISFP,Love Me Back (Fayahh Beat),"Trinidad Cardona, Robinson",0.602,0.612,8,-8.115,1,0.0465,0.0325,0.00943,0.147,0.692,95.161,193627,4
ISFP,I Wanna Ride I Wanna Ride (Sped Up): Vegas,Hiko,0.567,0.43,7,-13.159,1,0.108,0.00646,0.213,0.0875,0.404,133.065,165600,5
ISFP,Trust Issues,Drake,0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177,281519,3
ISFP,you right luxurious sped up,ExotiiC-,0.426,0.602,2,-10.462,0,0.066,0.726,0.0,0.236,0.721,71.985,150797,4
ISFP,you right,frxzen,0.664,0.323,8,-14.123,1,0.0993,0.565,0.0,0.1,0.734,65.53,165790,4
ISFP,Overdose - Dave Luxe Remix,Dave Luxe,0.653,0.597,2,-5.617,0,0.0378,0.000417,9.98e-05,0.0695,0.307,120.041,197257,4
ISFP,Sweetest Pie,"Megan Thee Stallion, Dua Lipa",0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977,201334,4
ISFP,"Kickin' Back (Sped Up) - I'm Vibin', I'm Chillin', I'm Good",Hiko,0.493,0.831,6,-6.696,0,0.336,0.568,0.000152,0.0784,0.64,76.226,124500,4
ISFP,I Was Never There,"The Weeknd, Gesaffelstein",0.324,0.738,10,-4.008,1,0.0337,0.137,0.000157,0.164,0.156,113.425,241067,4
ISFP,The Hills,The Weeknd,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,4
ISFP,Too Fine,"Don Kobee, Suwopp, Moviee",0.508,0.53,6,-9.319,1,0.0698,0.423,0.00339,0.14,0.634,95.313,187011,4
ISFP,Die For You (with Ariana Grande) - Remix,"The Weeknd, Ariana Grande",0.575,0.5,1,-7.594,0,0.0707,0.227,0.0,0.335,0.506,67.033,232857,4
ISFP,Starboy,"The Weeknd, Daft Punk",0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4
ISFP,Blinding Lights,The Weeknd,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
ISFP,Animals,Maroon 5,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,4
ISFP,Everyday,"Ariana Grande, Future",0.637,0.733,7,-4.387,0,0.0553,0.0152,0.0,0.162,0.432,131.005,194840,4
ISFP,No Guidance (feat. Drake),"Chris Brown, Drake",0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,260640,4
ISFP,Renegade,Aaryan Shah,0.551,0.561,9,-10.408,0,0.0559,0.509,0.367,0.369,0.207,103.118,222576,4
ISFP,Confident,"Justin Bieber, Chance the Rapper",0.741,0.565,5,-5.448,0,0.108,0.114,0.0,0.205,0.892,134.122,248133,4
ISFP,Ghost,Justin Bieber,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4
ISFP,See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4
ISFP,Hard 2 Face Reality,"Poo Bear, Justin Bieber, Jay Electronica",0.625,0.626,7,-5.281,1,0.0293,0.22,0.0,0.228,0.281,142.043,196570,4
ISFP,Without Me,Halsey,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
ISFP,Tattoo - Sped Up,Speedy Jack,0.438,0.877,6,-3.526,0,0.107,0.129,0.000715,0.0774,0.488,185.037,149544,4
ISFP,Hell Shell,Young Nudy,0.853,0.514,0,-5.445,0,0.246,0.000909,0.0222,0.185,0.679,129.963,162527,4
ISFP,Under The Influence,Chris Brown,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613,4
ISFP,Into It,Chase Atlantic,0.518,0.572,10,-6.706,0,0.0416,0.0503,2.41e-05,0.129,0.291,130.053,196767,4
ISFP,Before I Die,ShadowStep,0.528,0.511,1,-7.67,0,0.139,0.135,0.0,0.284,0.156,92.968,264620,4
ISFP,All I Ever Need,Austin Mahone,0.708,0.647,11,-6.128,1,0.0298,0.117,0.0,0.111,0.654,129.95,213747,4
ISFP,After Hours,The Weeknd,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027,4
ISFP,Closer,"The Chainsmokers, Halsey",0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4
ISFP,Beauty And A Beat,"Justin Bieber, Nicki Minaj",0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,227987,4
ISFP kpop playlist✩ꨄ,Blueprint,Stray Kids,0.744,0.77,7,-4.54,1,0.0599,0.0591,0.0,0.287,0.606,109.977,251300,4
ISFP kpop playlist✩ꨄ,SLUMP (English Ver.),Stray Kids,0.599,0.843,7,-3.683,1,0.127,0.119,0.0,0.621,0.618,159.969,134840,4
ISFP kpop playlist✩ꨄ,SLUMP -Japanese ver.-,Stray Kids,0.598,0.813,7,-3.411,1,0.246,0.158,0.0,0.125,0.686,159.888,136133,4
ISFP kpop playlist✩ꨄ,Secret Secret,Stray Kids,0.642,0.743,0,-4.649,1,0.0643,0.222,0.0,0.286,0.37,73.969,209987,4
ISFP kpop playlist✩ꨄ,One Day,Stray Kids,0.76,0.81,8,-5.209,1,0.081,0.146,0.0,0.072,0.542,145.054,193187,4
ISFP kpop playlist✩ꨄ,DLC,Stray Kids,0.832,0.965,9,-2.613,0,0.0468,0.0967,0.0,0.223,0.665,110.0,186000,4
ISFP kpop playlist✩ꨄ,FANCY,TWICE,0.697,0.874,5,-2.15,0,0.0449,0.0122,0.0,0.627,0.775,132.018,213880,4
ISFP kpop playlist✩ꨄ,CRY FOR ME,TWICE,0.702,0.692,10,-5.405,1,0.0539,0.0542,0.0,0.0877,0.419,144.896,204168,4
ISFP kpop playlist✩ꨄ,LOVE FOOLISH,TWICE,0.721,0.84,2,-2.298,0,0.0971,0.118,4.3e-06,0.0576,0.577,114.965,191227,4
ISFP kpop playlist✩ꨄ,CRUEL,TWICE,0.84,0.827,9,-2.958,1,0.061,0.0112,0.0,0.151,0.82,124.989,211427,4
ISFP kpop playlist✩ꨄ,Truth,TWICE,0.64,0.731,9,-5.018,1,0.131,0.0358,0.0,0.223,0.547,135.751,213893,4
ISFP kpop playlist✩ꨄ,SOS,TWICE,0.815,0.916,1,-3.475,1,0.0613,0.136,1.05e-06,0.105,0.85,120.041,173133,4
ISFP kpop playlist✩ꨄ,Going Crazy,TWICE,0.701,0.94,11,-2.984,0,0.204,0.0137,0.0,0.653,0.585,103.962,181493,4
ISFP kpop playlist✩ꨄ,LO$ER=LO♡ER,TOMORROW X TOGETHER,0.644,0.867,11,-4.18,0,0.0383,0.001,0.0,0.105,0.687,124.997,199919,4
ISFP kpop playlist✩ꨄ,Good Boy Gone Bad,TOMORROW X TOGETHER,0.475,0.695,1,-5.919,1,0.102,0.0159,0.0,0.125,0.552,100.009,191038,4
ISFP kpop playlist✩ꨄ,Roller Coaster,TOMORROW X TOGETHER,0.462,0.651,2,-6.052,0,0.0509,0.016,2.13e-06,0.0712,0.413,125.016,214347,4
ISFP kpop playlist✩ꨄ,We Lost The Summer,TOMORROW X TOGETHER,0.551,0.784,10,-3.901,0,0.0753,0.0391,0.0,0.0332,0.764,105.748,210549,4
ISFP kpop playlist✩ꨄ,WANNABE,ITZY,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,191242,4
ISFP kpop playlist✩ꨄ,DALLA DALLA,ITZY,0.79,0.853,11,-4.564,0,0.0666,0.00116,4.23e-05,0.329,0.713,125.0,199874,4
ISFP kpop playlist✩ꨄ,The Real - Heung Version,ATEEZ,0.634,0.869,5,-4.987,0,0.0352,0.0397,7.07e-06,0.153,0.375,104.945,210051,4
ISFP kpop playlist✩ꨄ,Mixed Up,ENHYPEN,0.623,0.9,8,-3.944,0,0.236,0.0486,0.0,0.266,0.773,156.889,183260,4
ISFP kpop playlist✩ꨄ,SHOUT OUT,ENHYPEN,0.495,0.844,2,-3.65,1,0.0671,0.00315,0.0,0.459,0.486,159.989,228116,4
ISFP kpop playlist✩ꨄ,Kitsch,IVE,0.8,0.792,11,-4.953,1,0.0529,0.0119,1.11e-06,0.0495,0.455,102.0,195440,4
ISFP kpop playlist✩ꨄ,ELEVEN,IVE,0.828,0.731,9,-3.033,1,0.111,0.0617,0.0,0.048,0.587,119.978,178453,4
ISFP kpop playlist✩ꨄ,Heroine,IVE,0.834,0.68,8,-6.444,1,0.0683,0.0748,7.64e-06,0.163,0.873,146.018,171467,4
ISFP kpop playlist✩ꨄ,Mine,IVE,0.547,0.677,4,-5.663,1,0.42,0.0224,0.0,0.123,0.571,128.711,190427,4
ISFP kpop playlist✩ꨄ,Lovesick Girls,BLACKPINK,0.654,0.707,6,-5.661,1,0.0664,0.00559,0.0,0.0873,0.448,127.97,194765,4
ISFP kpop playlist✩ꨄ,Tally,BLACKPINK,0.41,0.662,7,-4.798,1,0.0491,0.0102,0.0,0.122,0.356,86.508,184248,5
ISFP kpop playlist✩ꨄ,Your Eyes,Stray Kids,0.782,0.533,2,-6.178,1,0.0417,0.169,0.0,0.228,0.585,129.82,196387,4
ISFP kpop playlist✩ꨄ,My Time,BTS,0.674,0.641,0,-5.139,0,0.0339,0.149,0.0,0.0925,0.664,99.91,234458,4
ISFP kpop playlist✩ꨄ,Rain,BTS,0.703,0.851,1,-4.918,0,0.144,0.031,0.0,0.354,0.315,89.958,264667,4
ISFP kpop playlist✩ꨄ,I Need U,BTS,0.478,0.88,5,-3.097,0,0.0739,0.0213,0.0,0.24,0.707,158.356,210987,4
ISFP kpop playlist✩ꨄ,Blue & Grey,BTS,0.547,0.605,8,-6.755,1,0.0415,0.42,0.0,0.125,0.364,121.953,254950,4
ISFP kpop playlist✩ꨄ,Lights,BTS,0.625,0.663,5,-5.115,1,0.0302,0.112,0.0,0.105,0.398,98.998,292773,4
ISFP kpop playlist✩ꨄ,Paradise,BTS,0.551,0.828,5,-5.523,1,0.352,0.214,0.0,0.0571,0.928,139.662,211224,4
ISFP kpop playlist✩ꨄ,Miss Right,BTS,0.718,0.835,1,-4.925,1,0.213,0.371,0.0,0.0764,0.855,92.97,241375,4
ISFP kpop playlist✩ꨄ,Stay,BTS,0.582,0.693,6,-5.048,1,0.0465,0.114,0.0,0.13,0.341,125.904,204800,4
ISFP kpop playlist✩ꨄ,Born Singer,BTS,0.602,0.841,8,-3.334,0,0.109,0.0354,0.0,0.235,0.684,157.937,238628,4
ISFP kpop playlist✩ꨄ,No Celestial,LE SSERAFIM,0.618,0.801,7,-2.905,1,0.0825,0.0168,0.0,0.131,0.699,138.028,166491,4
ISFP kpop playlist✩ꨄ,Day 1,Red Velvet,0.645,0.884,1,-2.801,1,0.0968,0.112,0.0,0.179,0.708,171.93,206358,4
ISFP kpop playlist✩ꨄ,Automatic,Red Velvet,0.598,0.604,5,-6.406,0,0.252,0.0996,0.0,0.387,0.707,179.938,210160,4
ISFP kpop playlist✩ꨄ,About Love,Red Velvet,0.611,0.82,6,-3.838,1,0.204,0.162,0.0,0.17,0.78,191.908,205975,4
ISFP kpop playlist✩ꨄ,"Good, Bad, Ugly",Red Velvet,0.486,0.739,11,-4.615,0,0.0848,0.152,0.0,0.26,0.793,169.507,181253,4
ISFP kpop playlist✩ꨄ,Blue Lemonade,Red Velvet,0.749,0.825,0,-4.447,1,0.0438,0.0452,0.0,0.0966,0.455,120.014,196093,4
ISFP kpop playlist✩ꨄ,Cool World,Red Velvet,0.747,0.941,9,-2.867,1,0.133,0.0876,0.0,0.0438,0.525,115.002,245589,4
ISFP kpop playlist✩ꨄ,Uncover (Sung by SEULGI) - Bonus Track,Red Velvet - IRENE & SEULGI,0.461,0.61,1,-6.276,0,0.25,0.524,2.83e-05,0.23,0.424,77.562,221957,4
ISFP kpop playlist✩ꨄ,Can't Love You Anymore (With OHHYUK),"IU, OHHYUK",0.611,0.63,9,-4.419,0,0.363,0.566,0.0,0.237,0.66,65.619,195230,4
ISFP kpop playlist✩ꨄ,Flu,IU,0.842,0.647,2,-4.753,1,0.115,0.0981,0.0,0.144,0.578,92.025,188293,4
ISFP kpop playlist✩ꨄ,heart,IU,0.692,0.318,7,-5.986,1,0.0277,0.842,0.0,0.151,0.267,93.625,166933,4
ISFP kpop playlist✩ꨄ,Empty Cup,IU,0.755,0.493,10,-5.078,0,0.0334,0.431,0.0,0.112,0.417,104.939,139800,4
isfp,Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R.",0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,209831,4
isfp,Easily,Bruno Major,0.773,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.893,210240,3
isfp,Easy,Mac Ayres,0.722,0.282,5,-7.484,1,0.106,0.373,0.00557,0.147,0.217,91.367,314358,4
isfp,Remember Me,UMI,0.84,0.344,5,-8.613,0,0.0374,0.456,3.36e-05,0.35,0.526,111.994,199227,4
isfp,Floating (feat. Khalid),"Alina Baraz, Khalid",0.66,0.447,1,-9.026,0,0.0482,0.81,2.15e-06,0.11,0.578,84.95,174490,4
isfp,My Favourite Clothes,RINI,0.746,0.339,2,-9.041,1,0.144,0.482,1.36e-05,0.0838,0.291,119.924,257000,4
isfp,Slow Down,Mac Ayres,0.729,0.338,5,-12.816,1,0.116,0.892,0.000295,0.118,0.184,119.345,234595,4
isfp,Sorry for Me,Ricky Montgomery,0.513,0.494,1,-7.407,1,0.0278,0.159,1.5e-05,0.102,0.316,145.147,197514,4
isfp,Japanese Denim,Daniel Caesar,0.707,0.238,3,-8.818,1,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156,270847,3
isfp,Get You (feat. Kali Uchis),"Daniel Caesar, Kali Uchis",0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180,4
isfp,Old Fashioned,Bruno Major,0.74,0.242,2,-9.003,1,0.0472,0.736,0.00157,0.0972,0.331,131.982,199904,3
isfp,Meet Me in Amsterdam,RINI,0.62,0.265,9,-10.409,0,0.0345,0.281,1.02e-05,0.114,0.169,106.022,301448,3
isfp,Down to Earth,UMI,0.609,0.335,0,-9.378,1,0.0372,0.236,0.0,0.0595,0.342,85.077,201933,4
isfp,Sukidakara,UMI,0.744,0.475,2,-9.449,0,0.0283,0.342,0.00345,0.107,0.22,86.992,159667,4
isfp,Love Affair,UMI,0.613,0.488,8,-7.37,1,0.0964,0.129,2.13e-05,0.335,0.183,172.076,190960,4
isfp,Breathe,UMI,0.511,0.439,4,-8.982,1,0.0505,0.36,8.1e-06,0.138,0.199,90.067,187160,4
isfp,Cupid,Ryan Beatty,0.465,0.259,7,-8.028,1,0.0356,0.832,0.0,0.118,0.185,91.706,175324,4
isfp,Bags,Clairo,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,260520,4
isfp,Bedtime Story,RINI,0.647,0.53,11,-8.749,1,0.116,0.107,0.00943,0.136,0.767,169.946,179491,4
isfp,say im ur luv,UMI,0.794,0.571,3,-9.884,0,0.114,0.323,6.1e-05,0.103,0.809,139.956,151907,4
isfp,everything will be alright,UMI,0.719,0.417,1,-8.715,1,0.158,0.134,2.68e-06,0.519,0.614,90.963,215200,4
isfp,bird's eye view,UMI,0.609,0.404,11,-11.659,0,0.087,0.61,0.000647,0.849,0.165,119.83,248027,4
isfp,moonlit room,UMI,0.609,0.286,9,-13.184,1,0.0469,0.608,0.000591,0.122,0.14,151.86,250680,3
isfp,whatever u like,UMI,0.615,0.484,2,-9.938,1,0.045,0.361,1.11e-05,0.154,0.489,91.92,200877,4
isfp,Introspection,UMI,0.613,0.428,0,-9.064,1,0.0514,0.245,0.0,0.254,0.352,105.09,168907,4
isfp,What Dreams Are Made Of,Evann McIntosh,0.552,0.348,0,-10.258,1,0.0353,0.535,0.0018,0.106,0.152,110.051,265508,4
isfp,Who Hurt You?,Daniel Caesar,0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,231964,4
isfp,Skin,Dijon,0.674,0.616,7,-3.471,1,0.0272,0.512,2.1e-06,0.331,0.551,94.934,230625,4
isfp,Get to You Again,Mac Ayres,0.499,0.429,3,-10.288,1,0.0495,0.199,0.000311,0.334,0.277,117.751,267450,4
isfp,Ugotme,Omar Apollo,0.782,0.494,0,-1.458,1,0.0337,0.454,6.1e-05,0.134,0.402,65.832,127273,4
isfp,over and over,sky,0.685,0.358,6,-9.491,1,0.0382,0.513,2.91e-06,0.126,0.27,111.816,231504,3
isfp,Want U Around (feat. Ruel),"Omar Apollo, Ruel",0.571,0.443,0,-6.76,1,0.0451,0.3,6.95e-06,0.101,0.621,143.923,247720,3
isfp,SUMMER,BROCKHAMPTON,0.497,0.55,8,-6.13,1,0.0257,0.847,0.049,0.119,0.542,79.955,204939,4
isfp,Streetcar,Daniel Caesar,0.41,0.298,3,-11.796,1,0.0473,0.721,0.0,0.158,0.142,109.651,246972,3
isfp,LOVE AGAIN,"Daniel Caesar, Brandy",0.553,0.441,5,-6.411,1,0.0918,0.41,2.57e-06,0.107,0.525,76.988,214278,4
isfp,Valentina,Daniel Caesar,0.741,0.306,5,-5.836,0,0.0398,0.731,0.0796,0.12,0.291,91.995,154532,4
isfp,TOO DEEP TO TURN BACK,Daniel Caesar,0.567,0.436,9,-10.326,1,0.0571,0.778,0.0,0.188,0.252,149.987,318533,4
isfp,Paradise (feat. Badbadnotgood & Sean Leon),"Daniel Caesar, BADBADNOTGOOD, Sean Leon",0.437,0.792,8,-6.792,1,0.0354,0.0574,1.46e-06,0.22,0.402,83.961,266470,4
isfp,Do You Like Me?,Daniel Caesar,0.701,0.398,11,-6.938,1,0.0463,0.531,0.00689,0.125,0.367,76.995,227520,4
isfp,Violet,Daniel Caesar,0.688,0.425,4,-8.134,0,0.027,0.748,0.00548,0.101,0.179,129.975,144000,4
isfp,Hold Me Down,Daniel Caesar,0.463,0.427,8,-9.799,0,0.0549,0.628,0.000565,0.0911,0.231,116.059,231268,4
isfp,More Than Enough,Alina Baraz,0.648,0.531,2,-5.886,0,0.0345,0.26,0.000897,0.12,0.253,143.008,151462,4
isfp,Always,Daniel Caesar,0.603,0.441,9,-8.178,1,0.0518,0.692,1.46e-06,0.105,0.167,136.137,225313,4
isfp,Disillusioned (with serpentwithfeet),"Daniel Caesar, serpentwithfeet",0.796,0.556,9,-3.917,1,0.0363,0.0852,1.13e-05,0.0598,0.59,96.987,241233,4
isfp,Cool,Daniel Caesar,0.444,0.128,4,-10.902,0,0.0283,0.926,0.00139,0.106,0.183,61.112,244189,4
isfp,Buyer's Remorse (feat. Omar Apollo),"Daniel Caesar, Omar Apollo",0.472,0.196,5,-10.915,0,0.0491,0.944,3.98e-05,0.205,0.165,113.566,152170,4
isfp,Pain Is Inevitable,Daniel Caesar,0.369,0.366,7,-10.829,1,0.0621,0.815,0.00503,0.346,0.139,99.96,295174,4
isfp,Homiesexual (with Ty Dolla $ign),"Daniel Caesar, Ty Dolla $ign",0.602,0.484,8,-10.919,0,0.0486,0.11,5.69e-06,0.101,0.289,99.948,230379,4
isfp,Superpowers,Daniel Caesar,0.573,0.442,7,-8.969,1,0.0376,0.567,0.0364,0.189,0.0542,106.572,174513,5
isfp,Heart To Heart,Mac DeMarco,0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,211140,4
isfp // the creative,Runaway,AURORA,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,248827,4
isfp // the creative,Violent,carolesdaughter,0.797,0.755,2,-5.393,1,0.0293,0.331,2.26e-06,0.124,0.411,129.955,135878,4
isfp // the creative,Goth Babe,Surf Curse,0.414,0.889,11,-9.578,1,0.0567,0.000109,4.25e-06,0.0705,0.512,100.243,170667,4
isfp // the creative,Cut My Hair,"Mounika., Cavetown",0.824,0.296,10,-13.56,1,0.138,0.316,0.0115,0.0742,0.287,75.008,127138,4
isfp // the creative,space girl,Frances Forever,0.669,0.395,9,-9.598,1,0.03,0.332,0.000196,0.37,0.196,125.979,231440,4
isfp // the creative,Oh Klahoma,Jack Stauber,0.697,0.401,7,-10.216,1,0.0543,0.43,0.0109,0.316,0.478,108.996,185224,4
isfp // the creative,walk but in a garden (with mxmtoon),"LLusion, mxmtoon",0.747,0.506,6,-5.009,1,0.146,0.774,0.0245,0.162,0.6,79.913,112500,3
