Playlist Name,Track Name,Artists,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature
POV: You're an INFP,Cut My Lip,Twenty One Pilots,0.641,0.561,4,-5.856,1,0.0355,0.12,0.0021,0.358,0.678,111.938,282613,4
POV: You're an INFP,Humility (feat. George Benson),"Gorillaz, George Benson",0.632,0.807,0,-5.893,1,0.126,0.144,0.0211,0.125,0.784,160.174,197933,4
POV: You're an INFP,Problems,Mother Mother,0.629,0.85,1,-3.653,1,0.0261,0.00802,0.0284,0.155,0.526,104.033,207533,4
POV: You're an INFP,"Skeleton Appreciation Day in Vestal, NY (Bones)",Will Wood and the Tapeworms,0.603,0.68,0,-6.189,1,0.0664,0.371,4.38e-06,0.612,0.533,123.17,244562,4
POV: You're an INFP,Michelle,Sir Chloe,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088,3
POV: You're an INFP,Dear Winter,AJR,0.633,0.217,5,-9.717,1,0.045,0.789,0.0,0.293,0.546,94.13,168126,4
POV: You're an INFP,Hidden In the Sand,Tally Hall,0.547,0.287,6,-12.28,1,0.149,0.514,0.774,0.119,0.177,120.792,112960,4
POV: You're an INFP,Out of My League,Fitz and The Tantrums,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,209386,4
POV: You're an INFP,D & D Is Gay (But So Am I So This Tracks),Newgrounds Death Rugby,0.47,0.241,10,-16.906,1,0.0366,0.492,2.06e-05,0.113,0.378,117.298,152338,4
POV: You're an INFP,Telephones,Vacations,0.526,0.447,2,-9.268,1,0.0274,0.00283,0.0301,0.109,0.183,74.995,212432,4
POV: You're an INFP,Love Like You (feat. Rebecca Sugar) - End Credits,"Steven Universe, Rebecca Sugar",0.591,0.242,0,-10.098,0,0.0312,0.879,0.0,0.15,0.292,118.001,143630,3
POV: You're an INFP,Love Like You,Caleb Hyles,0.543,0.124,3,-15.651,1,0.0506,0.977,8.87e-05,0.117,0.137,95.412,246455,3
POV: You're an INFP,Bull's eye,Louis-Jean Cormier,0.347,0.695,6,-6.224,0,0.0491,0.00474,1.14e-06,0.627,0.273,177.997,265947,4
POV: You're an INFP,Swing Lynn,Harmless,0.462,0.945,2,-1.887,1,0.0399,0.0536,0.746,0.11,0.477,165.153,321438,4
POV: You're an INFP,NEVER MET!,"CMTEN, Glitch Gum",0.678,0.722,6,-3.352,1,0.117,0.216,0.0,0.166,0.944,160.061,147000,4
POV: You're an INFP,冬のはなし,ギヴン,0.445,0.974,5,-1.455,1,0.0696,0.000826,0.0,0.292,0.414,134.969,206307,4
POV: You're an INFP,YKWIM?,Yot Club,0.599,0.537,9,-7.625,1,0.0268,0.935,0.893,0.301,0.258,123.722,212750,3
POV: You're an INFP,Moral of the Story,Ashe,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,201084,4
POV: You're an INFP,Come Along,Cosmo Sheldrake,0.649,0.699,0,-5.531,0,0.0846,0.76,0.00474,0.208,0.309,97.967,219413,4
POV: You're an INFP,Sweet Hibiscus Tea,Penelope Scott,0.648,0.22,5,-10.735,1,0.0503,0.868,0.0,0.291,0.614,110.706,145344,4
POV: You're an INFP,Marlboro Nights,Lonely God,0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797,68523,4
POV: You're an INFP,I Hear a Symphony,Cody Fry,0.207,0.243,10,-8.181,1,0.0306,0.925,0.0342,0.118,0.394,171.648,185176,4
POV: You're an INFP,Jealous,Eyedress,0.474,0.921,9,-10.431,0,0.0457,0.00491,0.859,0.476,0.696,93.007,122339,4
POV: You're an INFP,Ophelia,The Lumineers,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4
POV: You're an INFP,Oh Klahoma,Jack Stauber,0.697,0.401,7,-10.216,1,0.0543,0.43,0.0109,0.316,0.478,108.996,185224,4
POV: You're an INFP,Falling for U,"Peachy!, mxmtoon",0.516,0.358,8,-12.018,0,0.424,0.743,1.3e-06,0.0813,0.397,79.509,124000,4
POV: You're an INFP,Lily,"Alan Walker, K-391, Emelie Hollow",0.423,0.634,6,-5.877,0,0.0578,0.196,0.0,0.189,0.467,150.978,195840,4
infp playlist,Swing Lynn,Harmless,0.464,0.945,2,-1.815,1,0.0401,0.0506,0.756,0.112,0.453,165.177,321438,4
infp playlist,Nobody,Mitski,0.398,0.717,0,-5.253,1,0.0398,0.07,0.0,0.085,0.487,117.296,193429,4
infp playlist,Arms Tonite,Mother Mother,0.687,0.646,4,-3.841,1,0.039,0.0973,0.000593,0.161,0.323,139.978,216667,4
infp playlist,I Can't Handle Change,Roar,0.247,0.438,5,-8.478,1,0.0358,0.0447,0.000867,0.111,0.39,185.711,198213,3
infp playlist,Hentai,Cigarettes After Sex,0.453,0.227,5,-12.418,0,0.0285,0.712,0.468,0.108,0.161,125.984,285147,4
infp playlist,traitor,Olivia Rodrigo,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,229227,4
infp playlist,Not Allowed,TV Girl,0.67,0.905,1,-6.855,1,0.129,0.669,0.000227,0.349,0.563,104.965,167864,4
infp playlist,Cherry Flavoured,The Neighbourhood,0.617,0.574,6,-9.768,1,0.0276,0.23,0.0105,0.0983,0.396,91.769,208453,4
infp playlist,Cloud 9,Beach Bunny,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,147351,4
infp playlist,Cinnamon Girl,Lana Del Rey,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,300683,5
infp playlist,Jenny (I Wanna Ruin Our Friendship),Studio Killers,0.668,0.798,11,-5.701,1,0.0334,0.00305,0.0144,0.277,0.575,133.928,215280,4
infp playlist,Cry Baby,The Neighbourhood,0.581,0.656,4,-4.891,0,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,235160,4
infp playlist,Born To Die,Lana Del Rey,0.428,0.626,4,-6.639,0,0.0339,0.222,8.22e-05,0.277,0.379,86.02,285400,4
infp playlist,Happiness is a butterfly,Lana Del Rey,0.467,0.119,2,-10.99,1,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,272485,4
infp playlist,Do I Wanna Know?,Arctic Monkeys,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4
infp playlist,Wiped Out!,The Neighbourhood,0.571,0.737,9,-6.53,0,0.027,0.0113,0.000477,0.3,0.0656,127.975,373373,4
infp playlist,Cry Baby,Melanie Martinez,0.686,0.691,5,-4.616,0,0.0371,0.257,0.0,0.145,0.477,95.046,239080,4
infp playlist,Rhinestone Eyes,Gorillaz,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,200173,4
infp playlist,Stressed Out,Twenty One Pilots,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4
infp playlist,good 4 u,Olivia Rodrigo,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4
infp playlist,Somebody That I Used To Know,"Gotye, Kimbra",0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,244885,4
infp playlist,Boys Will Be Bugs,Cavetown,0.486,0.528,1,-11.722,1,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,329050,4
infp playlist,idontwannabeyouanymore,Billie Eilish,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,203569,3
infp playlist,all I want is you,"Rebzyyx, hoshie star",0.46,0.999,11,-1.307,1,0.325,0.112,0.0,0.245,0.779,145.911,151415,4
infp playlist,Mr. Loverman,Ricky Montgomery,0.639,0.526,0,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,216880,3
infp playlist,Treehouse,"Alex G, Emily Yacina",0.612,0.196,7,-19.489,0,0.0359,0.706,0.319,0.111,0.142,73.489,158801,4
infp playlist,Sparks,Coldplay,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,227093,3
infp playlist,Lemon Boy,Cavetown,0.509,0.478,4,-10.051,1,0.0392,0.185,1.4e-06,0.0891,0.323,139.926,272903,4
infp playlist,Lemon Tree,Fools Garden,0.663,0.475,1,-8.834,1,0.0417,0.643,0.0,0.122,0.644,143.175,191027,4
infp playlist,Freaks,Surf Curse,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,147062,4
infp playlist,The State of Dreaming,MARINA,0.523,0.73,9,-5.162,0,0.0311,0.000693,1.45e-05,0.0675,0.0833,124.043,216733,4
infp playlist,Fairytale,Alexander Rybak,0.563,0.731,2,-7.356,0,0.0303,0.416,9.83e-06,0.317,0.595,107.983,183267,4
infp playlist,Prom Queen,Beach Bunny,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,136562,4
infp playlist,Juliet,Cavetown,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,4
infp playlist,Silly Girl,chloe moriondo,0.479,0.0436,0,-22.849,1,0.0639,0.944,9.42e-05,0.126,0.133,79.141,198808,1
infp playlist,Cool Kids,Echosmith,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627,4
infp playlist,Space Song,Beach House,0.507,0.79,0,-7.307,0,0.0294,0.233,0.139,0.145,0.6,147.065,320467,4
infp playlist,On Melancholy Hill,Gorillaz,0.689,0.739,2,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,233867,4
infp playlist,Breezeblocks,alt-J,0.611,0.643,5,-7.372,1,0.037,0.117,0.00101,0.131,0.258,74.991,227080,4
infp playlist,Midnight City,M83,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,243960,4
infp playlist,Hayloft II,Mother Mother,0.326,0.866,9,-4.541,0,0.101,0.0044,7.37e-06,0.0912,0.172,178.181,215040,4
infp playlist,Working for the Knife,Mitski,0.466,0.63,11,-8.115,1,0.0273,0.167,5.32e-05,0.103,0.329,82.988,158618,4
infp playlist,Feel Better,Penelope Scott,0.594,0.335,4,-13.415,0,0.0513,0.747,0.0111,0.0976,0.343,87.49,252630,4
infp playlist,Heather,Conan Gray,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,198040,3
infp playlist,Trust Fund Baby,TOMORROW X TOGETHER,0.465,0.407,5,-7.859,1,0.0819,0.715,0.0,0.0523,0.347,66.802,156364,3
infp playlist,Opening Sequence,TOMORROW X TOGETHER,0.609,0.64,3,-5.61,0,0.0539,0.167,0.0,0.0959,0.442,145.199,177976,4
infp playlist,Sour Grapes,LE SSERAFIM,0.779,0.801,6,-5.564,0,0.0457,0.395,0.0,0.108,0.72,139.998,196540,4
infp playlist,0X1=LOVESONG (I Know I Love You) feat. Seori,"TOMORROW X TOGETHER, Seori",0.584,0.836,0,-4.925,1,0.079,0.0558,0.0,0.0663,0.484,104.973,202204,4
infp playlist,Not The Same,Sheldon Riley,0.355,0.429,10,-10.438,0,0.0388,0.662,0.0,0.145,0.376,127.876,178326,4
infp playlist,Lost In Yesterday,Tame Impala,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,249587,3
infp 감성,EVERYTHING,The Black Skirts,0.54,0.373,6,-8.591,1,0.0278,0.651,0.927,0.146,0.387,119.843,293000,4
infp 감성,나무,"Car, the garden",0.321,0.412,11,-5.978,1,0.0328,0.475,0.0,0.183,0.278,142.808,232558,4
infp 감성,"Can I Love ? (feat. youra, Meego)","Cosmic Boy, youra, Meego",0.708,0.441,5,-4.212,0,0.0623,0.555,4.52e-06,0.121,0.275,79.958,229750,4
infp 감성,lovememore.,dosii,0.637,0.685,0,-7.521,0,0.0272,0.769,0.0168,0.0824,0.922,155.878,231710,4
infp 감성,I Don’t Know,"Yerin Baek, Car, the garden",0.552,0.555,11,-6.61,1,0.0691,0.321,0.000445,0.258,0.608,77.895,238631,4
infp 감성,Swimming pool,george,0.472,0.293,0,-9.77,0,0.0491,0.59,0.000557,0.106,0.112,149.645,209087,4
infp 감성,Sometimes,oftn,0.561,0.643,3,-9.379,1,0.0351,0.263,0.5,0.106,0.366,85.06,253412,4
infp 감성,"sydney, hongkong (feat. THAMA)","Kid Milli, THAMA",0.58,0.561,2,-4.171,1,0.277,0.032,0.0,0.138,0.198,83.682,206917,4
infp 감성,Wonder,ADOY,0.661,0.737,6,-6.317,1,0.0287,0.747,0.544,0.115,0.532,99.989,235747,4
infp 감성,Cold Hands,Chan,0.58,0.635,3,-6.068,1,0.0448,0.793,0.0,0.37,0.154,92.0,194109,4
infp 감성,Inception (feat. 1ho & Chan),"Airman, 1ho, Chan",0.592,0.384,11,-9.489,1,0.0394,0.87,0.0,0.166,0.319,88.959,201130,4
infp 감성,It Would Have Been The Same,Airman,0.592,0.299,7,-8.605,1,0.0341,0.858,4.51e-06,0.176,0.469,89.89,187615,4
infp 감성,Season (feat. Chan & Sun),"Airman, Chan, Sun",0.554,0.473,7,-8.026,1,0.0368,0.813,0.0,0.0953,0.158,90.046,219999,4
infp 감성,Leaning On you(너에게..기대),mate(메이트),0.547,0.274,0,-9.114,1,0.0289,0.743,2.02e-06,0.0995,0.217,131.744,282547,4
infp 감성,꽃밭 Flower Garden,Lee Jun Hyung,0.382,0.414,4,-3.882,1,0.0295,0.109,1.76e-06,0.191,0.283,143.712,315747,4
infp 감성,for lovers who hesitate,JANNABI,0.52,0.431,10,-8.484,1,0.0284,0.705,0.000264,0.301,0.302,74.004,265000,4
infp 감성,a will (feat. Car the garden),"Yoon Jiyoung, Car, the garden",0.549,0.386,10,-8.883,1,0.028,0.698,0.00687,0.322,0.496,110.03,219756,3
infp 감성,Everything I Love Will Make Me Cry 내가 사랑한 모든 것들은 나를 눈물짓게 할 테니까,MOVNING,0.473,0.659,8,-5.233,1,0.0407,0.271,0.0,0.0323,0.514,71.995,243547,4
infp 감성,Moonlight,Milligram,0.677,0.562,10,-5.375,1,0.0374,0.788,1.19e-06,0.163,0.427,73.943,202580,4
infp 감성,일기 Diary,Park So Eun,0.649,0.328,10,-8.099,1,0.0264,0.872,0.0,0.0989,0.078,105.005,303833,3
infp 감성,Datoom,Yerin Baek,0.636,0.513,9,-9.902,1,0.0471,0.871,2.34e-05,0.068,0.412,79.981,229115,4
infp 감성,Islet,Minsu,0.614,0.559,5,-7.911,1,0.122,0.75,2.78e-06,0.243,0.407,79.983,181697,4
infp 감성,Sadness,9 and the Numbers,0.548,0.445,2,-7.535,1,0.0264,0.658,0.039,0.16,0.267,76.0,255000,4
infp 감성,wwwe,Yoon Jiyoung,0.558,0.321,8,-9.927,1,0.0342,0.701,0.0508,0.104,0.239,124.9,222742,4
infp 감성,NAN CHUN 난춘,SE SO NEON,0.49,0.534,1,-3.43,1,0.0302,0.0455,1.89e-05,0.433,0.439,141.173,229494,3
infp 감성,별을 내어줘,CHOI SANG YEOP,0.418,0.454,4,-7.571,1,0.0276,0.698,0.000861,0.14,0.253,140.379,214299,4
infp 감성,Today,O.WHEN,0.546,0.421,4,-8.056,1,0.0258,0.257,8.37e-06,0.131,0.281,133.919,232851,4
infp 감성,Let them pass by,"Broccoli, you too?",0.678,0.258,8,-9.582,1,0.0453,0.907,4.71e-05,0.0948,0.349,133.865,231922,4
infp 감성,Consolation,Kwon Jin Ah,0.42,0.173,7,-10.342,1,0.0362,0.966,3.68e-06,0.0993,0.227,66.002,196999,4
infp 감성,Dear Moon,JeHwi,0.401,0.373,0,-7.017,1,0.0266,0.804,2e-06,0.4,0.0957,75.036,298610,4
infp 감성,It’s a different thing to love her and make her happy 그녀를 사랑하는 것과 행복하게 해주는 것은 별개야 (feat. jeebanoff),"CRUCiAL STAR, jeebanoff",0.652,0.657,11,-4.307,0,0.112,0.691,2.64e-05,0.119,0.327,136.895,296427,4
infp 감성,"Propose (From ""The Fan 3 Round, Pt. 1"")",YONGZOO,0.367,0.415,9,-5.07,0,0.0594,0.637,0.0,0.112,0.319,73.952,215975,4
infp 감성,Teddy Bear Rises,OOHYO,0.461,0.13,7,-15.827,1,0.044,0.936,0.0127,0.0908,0.469,199.095,251982,4
infp 감성,How Is Your Night,J_ust,0.755,0.365,0,-7.461,0,0.0294,0.826,0.0,0.109,0.57,92.048,263453,4
infp 감성,all day,george,0.564,0.333,1,-9.751,1,0.0336,0.812,0.00169,0.115,0.16,84.861,212471,4
infp 감성,Where Love Begins (From 'Yoobyeolna! Chef Moon'),Colde,0.59,0.412,9,-7.254,1,0.0317,0.658,8.85e-06,0.119,0.19,119.845,219987,4
infp 감성,Who Do You Love,The Black Skirts,0.412,0.473,7,-6.983,1,0.0262,0.763,0.368,0.206,0.237,77.918,271000,4
infp 감성,She,JANNABI,0.427,0.38,9,-8.331,1,0.0255,0.913,0.0148,0.215,0.169,79.941,194000,4
infp 감성,Sooljalee,GIRIBOY,0.894,0.508,6,-5.4,1,0.224,0.0538,9.45e-06,0.0745,0.24,90.002,202603,4
infp 감성,Till The End of Time,The Black Skirts,0.547,0.311,0,-12.23,1,0.0276,0.865,0.231,0.129,0.199,120.106,269000,4
infp 감성,May,Zion.T,0.722,0.364,7,-8.55,1,0.164,0.35,1.65e-05,0.122,0.33,90.109,196882,4
infp 감성,Older Clothes,Ha Jin 하진,0.579,0.461,3,-7.058,1,0.0428,0.929,0.00396,0.142,0.373,129.627,185933,4
infp 감성,Couldn't Sleep 재워,데이먼스 이어 Damons year,0.486,0.247,4,-10.382,1,0.0318,0.919,0.000609,0.246,0.186,70.031,188250,4
infp 감성,can i b u,Yerin Baek,0.458,0.127,4,-20.549,1,0.0398,0.923,2.43e-05,0.213,0.257,93.477,133288,3
infp 감성,blue,jungumul 정우물,0.618,0.309,9,-11.045,1,0.034,0.51,0.696,0.108,0.176,143.941,275783,4
infp 감성,look at me,george,0.483,0.54,6,-6.956,1,0.0307,0.65,5.53e-05,0.0981,0.154,66.385,251370,4
infp 감성,세월의 흔적 다 버리고 (1993) (With.오왠),"015B, O.WHEN",0.653,0.485,10,-8.426,1,0.0493,0.718,0.0,0.156,0.397,142.082,295466,4
infp 감성,How did you - Original ver.,Ku One Chan,0.509,0.165,7,-9.835,0,0.0379,0.964,2.04e-05,0.115,0.335,68.14,243440,3
infp 감성,Don't be sad,Ku One Chan,0.771,0.514,7,-7.466,1,0.0392,0.65,0.108,0.129,0.805,121.956,210851,4
infp 감성,A.M.A.G.,Yang Chang Keun,0.513,0.34,9,-10.279,1,0.0364,0.867,0.366,0.0952,0.452,176.086,211747,3
for the infp,Show Me How,Men I Trust,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,215111,4
for the infp,Hey Kids,"Molina, Late Verlane",0.581,0.533,4,-8.433,0,0.0274,0.0217,0.00539,0.259,0.466,87.017,233375,4
for the infp,Hug All Ur Friends,Cavetown,0.621,0.177,7,-13.087,1,0.0433,0.821,0.0,0.0709,0.0787,129.88,335102,3
for the infp,Killer Whale,Boyscott,0.615,0.617,2,-9.315,1,0.036,0.249,0.928,0.106,0.188,91.948,147940,4
for the infp,Meet Me in the Woods,Lord Huron,0.543,0.925,6,-6.783,0,0.0448,0.392,0.456,0.0668,0.594,80.499,262209,1
for the infp,Lovers Rock,TV Girl,0.559,0.871,5,-5.338,0,0.0392,7.53e-06,0.00524,0.096,0.573,104.976,213920,4
for the infp,Sweet Marie,The Walters,0.245,0.425,9,-8.379,1,0.0324,0.914,0.646,0.116,0.254,203.816,137092,4
for the infp,Dreams,Fleetwood Mac,0.823,0.338,0,-15.899,1,0.0413,0.139,0.00129,0.5,0.785,120.473,254453,4
for the infp,Freakin' Out On the Interstate,Briston Maroney,0.452,0.79,4,-5.01,1,0.0534,0.391,0.0,0.303,0.362,143.861,251906,4
for the infp,Always Forever,Cults,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,223747,4
for the infp,Only in My Dreams,The Marías,0.518,0.496,10,-11.607,1,0.0292,0.41,0.1,0.0999,0.281,143.921,170893,4
for the infp,Choking on Flowers,Fox Academy,0.137,0.593,4,-11.807,1,0.0427,0.967,0.907,0.166,0.266,82.74,208848,4
for the infp,Chateau (Feel Alright),Djo,0.641,0.365,7,-11.763,1,0.027,0.43,8.23e-06,0.297,0.348,134.881,272157,4
for the infp,She Needs Him,Her's,0.504,0.58,1,-5.917,1,0.0279,0.0101,0.491,0.071,0.585,157.026,314391,4
for the infp,Where'd All the Time Go?,Dr. Dog,0.454,0.82,2,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303,234800,4
for the infp,Tommy's Party,Peach Pit,0.565,0.438,7,-8.722,1,0.0311,0.122,0.0469,0.108,0.211,133.949,361760,4
for the infp,"Female Energy, Part 2",WILLOW,0.539,0.39,4,-8.341,0,0.0293,0.0143,0.000125,0.174,0.361,119.791,173920,3
for the infp,Fool,Frankie Cosmos,0.511,0.435,9,-10.254,1,0.0408,0.301,8.2e-05,0.255,0.343,120.207,124022,4
for the infp,Symphonia IX,Current Joys,0.593,0.38,0,-12.682,1,0.0247,0.913,0.573,0.289,0.149,99.323,181360,4
for the infp,Good Looking,Suki Waterhouse,0.364,0.561,4,-9.076,1,0.03,0.0776,0.000348,0.125,0.266,150.07,214800,3
for the infp,Fuzzybrain,Dayglow,0.488,0.51,7,-8.367,1,0.026,0.0233,0.15,0.143,0.368,104.959,219429,4
for the infp,"Call It Fate, Call It Karma",The Strokes,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,204773,4
for the infp,Wildflower,Beach House,0.44,0.508,3,-7.821,1,0.0274,0.536,0.525,0.0903,0.217,81.097,219453,4
for the infp,Was It Something I Said,MyKey,0.587,0.724,6,-6.775,1,0.0321,0.618,0.000166,0.157,0.837,106.994,220588,4
for the infp,Shampoo Bottles,Peach Pit,0.648,0.436,8,-9.578,1,0.0275,0.0232,0.0,0.0944,0.333,107.019,224267,4
for the infp,The Blonde,TV Girl,0.501,0.548,1,-7.961,0,0.0243,0.225,0.911,0.288,0.225,87.692,227760,4
for the infp,In Your Arms,Sunbeam Sound Machine,0.332,0.786,3,-4.112,1,0.0334,0.0295,0.941,0.418,0.444,139.988,279350,4
for the infp,Rom-Com Gone Wrong,Matt Maltese,0.6,0.421,3,-8.539,1,0.0232,0.843,0.184,0.139,0.359,76.463,205837,4
for the infp,Shy,Hether,0.727,0.531,8,-8.219,1,0.0321,0.301,0.000343,0.152,0.94,105.617,201698,4
for the infp,Bruce Willis,Raffaella,0.29,0.407,0,-8.987,1,0.0342,0.155,0.00559,0.148,0.141,195.577,234438,3
for the infp,"10,000 Emerald Pools",BØRNS,0.568,0.578,6,-5.589,1,0.0404,0.00694,0.000353,0.099,0.555,139.951,174693,4
for the infp,In the Sun,Hovvdy,0.632,0.422,8,-11.047,1,0.029,0.931,0.913,0.108,0.178,99.036,181411,4
for the infp,Boyish,Japanese Breakfast,0.227,0.457,2,-7.459,1,0.0299,0.0979,0.000447,0.189,0.371,106.727,213987,4
for the infp,If It's Not With You,Phoenix,0.91,0.395,8,-7.188,1,0.0737,0.336,0.000412,0.0989,0.334,132.696,237440,4
for the infp,All Yours,Widowspeak,0.588,0.507,7,-8.15,1,0.0297,0.0521,0.722,0.188,0.515,128.041,222409,4
for the infp,Too Little,Tora,0.677,0.478,7,-9.904,0,0.069,0.566,0.131,0.196,0.282,125.825,125035,4
for the infp,Lonely Lullabies,Kweku Collins,0.558,0.827,9,-6.595,0,0.14,0.0822,0.000175,0.319,0.156,150.156,205984,4
for the infp,Jackie and Wilson,Hozier,0.555,0.727,6,-4.202,1,0.0388,0.0579,7.52e-06,0.0937,0.739,82.142,223120,4
for the infp,Rich Girl,Lake Street Dive,0.679,0.592,6,-6.915,0,0.179,0.172,3.07e-05,0.164,0.595,85.851,217920,4
for the infp,Sister of Pearl,Baio,0.731,0.646,5,-7.955,1,0.0443,0.0705,0.252,0.194,0.949,125.061,253440,4
