,Playlist Name,Track Name,Artists,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature
608,intp kpop songs,Body Talk,Red Velvet,0.526,0.828,6,-5.344,1,0.07,0.00652,4.05e-05,0.147,0.158,185.946,219320,4
609,intp kpop songs,Shoot Me,DAY6,0.583,0.916,1,-1.396,1,0.149,0.0683,0.0,0.0489,0.732,167.933,175837,4
610,intp kpop songs,Sherlock (Clue + Note),SHINee,0.64,0.937,1,-2.112,1,0.0839,0.0069,0.0,0.393,0.316,107.013,239187,4
611,intp kpop songs,HANN (Alone),(G)I-DLE,0.709,0.718,6,-3.315,0,0.0312,0.059,0.0,0.167,0.24,104.971,205820,4
612,intp kpop songs,Fly To My Room,BTS,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,222243,4
613,intp kpop songs,Respect,BTS,0.661,0.838,0,-4.806,1,0.116,0.00491,0.0,0.287,0.526,91.463,237540,4
614,intp kpop songs,Silent Cry,Stray Kids,0.69,0.876,5,-2.503,0,0.091,0.139,0.0,0.281,0.592,104.0,209507,4
615,intp kpop songs,Any song,ZICO,0.874,0.787,10,-2.416,0,0.129,0.118,0.0,0.11,0.896,108.007,227227,4
616,intp kpop songs,I GOT A BOY,Girls' Generation,0.502,0.863,4,-1.273,0,0.272,0.0342,0.0,0.538,0.527,97.911,271326,4
617,intp kpop songs,HIGHLIGHT,SEVENTEEN,0.579,0.927,9,-3.262,0,0.181,0.0282,0.0,0.283,0.492,144.951,225302,4
618,intp kpop songs,Side Effects,Stray Kids,0.595,0.98,2,-1.667,1,0.168,0.0223,0.0,0.0667,0.143,97.452,195253,3
619,intp kpop songs,Drip Drop,TAEMIN,0.716,0.869,3,-3.926,0,0.278,0.0695,0.0,0.0602,0.512,111.972,205240,4
620,intp kpop songs,NOT BY THE MOON,GOT7,0.549,0.813,5,-4.828,0,0.148,0.0556,4.44e-06,0.207,0.544,151.813,204702,4
621,intp kpop songs,Zimzalabim,Red Velvet,0.68,0.878,5,-4.791,0,0.179,0.0028,2.22e-05,0.336,0.531,127.991,190860,4
622,intp kpop songs,DICE,NMIXX,0.556,0.798,7,-3.331,1,0.254,0.0848,0.0,0.33,0.628,131.096,165747,4
623,intp kpop songs,Psycho,Red Velvet,0.664,0.666,8,-2.203,1,0.0446,0.193,0.0,0.0854,0.405,139.987,210560,4
624,intp kpop songs,BIRTHDAY,JEON SOMI,0.687,0.844,7,-4.242,1,0.109,0.0163,9.92e-06,0.0372,0.596,180.055,185796,4
625,intp kpop songs,BBIBBI,IU,0.839,0.617,7,-4.692,1,0.331,0.241,0.0,0.3,0.821,143.894,194426,4
626,intp kpop songs,Why Not?,LOONA,0.806,0.934,2,-0.836,1,0.11,0.104,0.00108,0.0618,0.444,128.016,205520,4
627,intp kpop songs,Love To Hate Me,BLACKPINK,0.686,0.64,8,-5.491,1,0.159,0.0334,0.0,0.0801,0.597,162.225,171798,4
628,intp kpop songs,LALISA,LISA,0.806,0.653,8,-6.283,1,0.0902,0.0282,0.000784,0.107,0.85,150.058,200690,4
629,intp kpop songs,AYA,MAMAMOO,0.634,0.858,4,-2.226,0,0.0809,0.101,8.56e-06,0.258,0.637,91.688,211280,4
630,intp kpop songs,Black Swan,BTS,0.719,0.757,2,-5.167,0,0.0849,0.137,0.0,0.129,0.489,147.024,198261,4
631,intp kpop songs,Louder than bombs,BTS,0.643,0.667,0,-6.947,0,0.151,0.0432,0.0,0.0904,0.478,145.999,217404,4
632,intp kpop songs,gogobebe,MAMAMOO,0.704,0.787,0,-3.114,1,0.082,0.114,0.0,0.228,0.707,96.929,195856,4
633,intp kpop songs,UGH!,BTS,0.72,0.824,10,-5.086,0,0.128,0.0394,0.0,0.0509,0.333,165.996,225012,4
634,intp kpop songs,134340,BTS,0.665,0.687,11,-6.466,0,0.0547,0.155,9.28e-05,0.173,0.651,106.023,230063,4
635,intp kpop songs,Kingdom Come,Red Velvet,0.572,0.743,5,-3.991,0,0.12,0.235,5.93e-06,0.0761,0.678,170.123,210162,4
636,intp kpop songs,Tiger Inside,SuperM,0.554,0.932,0,-1.343,1,0.266,0.303,0.0,0.11,0.543,170.21,209187,4
637,intp kpop songs,Colors,LOONA,0.785,0.882,7,-3.37,0,0.0398,0.257,0.000613,0.0992,0.711,109.981,195307,4
638,intp kpop songs,Curiosity,LOONA,0.657,0.876,7,-4.917,1,0.0751,0.0219,0.0,0.35,0.338,104.936,188961,4
639,intp kpop songs,Buenos Aires,IZ*ONE,0.697,0.833,0,-3.03,0,0.0314,0.381,0.0,0.349,0.936,104.998,261787,4
640,intp kpop songs,Ding Ding Dong,LOONA,0.747,0.955,7,-2.706,0,0.0795,0.149,9.92e-06,0.313,0.795,111.971,178641,4
641,intp kpop songs,Talk that Talk,TWICE,0.772,0.907,3,-2.438,0,0.124,0.136,0.0,0.334,0.783,119.973,177467,4
642,intp kpop songs,Better Be,Red Velvet,0.756,0.667,5,-5.494,1,0.0707,0.0457,2.11e-05,0.0781,0.434,107.036,180560,4
643,intp kpop songs,HANN (Alone in winter),(G)I-DLE,0.474,0.429,3,-6.363,0,0.0349,0.814,0.0,0.105,0.303,179.855,175040,3
644,intp kpop songs,Thursday's Child Has Far To Go,TOMORROW X TOGETHER,0.631,0.762,11,-4.208,1,0.105,0.049,0.0,0.0926,0.668,167.14,211399,4
645,Lofi for INTPs 🤖,fading away : /,hoeless romantic,0.747,0.197,3,-19.912,0,0.0846,0.8,0.856,0.111,0.126,78.013,86132,4
646,Lofi for INTPs 🤖,Baradise Sessions #1: Genesis,Baradise,0.868,0.37,10,-12.145,0,0.295,0.0788,0.879,0.402,0.598,150.021,58367,4
647,Lofi for INTPs 🤖,cordon blue & käsespätzle,yayo the meme page admin,0.644,0.122,10,-21.331,1,0.0556,0.684,0.889,0.118,0.0883,140.113,69393,4
648,Lofi for INTPs 🤖,m i s t,eevee,0.624,0.229,1,-15.698,0,0.046,0.354,0.47,0.116,0.395,130.069,118183,4
649,Lofi for INTPs 🤖,warmth,cookie,0.754,0.148,10,-13.874,0,0.0427,0.281,0.922,0.115,0.258,79.995,83965,4
650,Lofi for INTPs 🤖,how clouds feel flying at 14 thousand feet,molnvän,0.534,0.108,5,-17.306,0,0.0465,0.549,0.909,0.111,0.147,160.019,130707,4
651,Lofi for INTPs 🤖,day in the life of a hoeless romantic,hoeless romantic,0.77,0.316,1,-18.17,0,0.0977,0.236,0.939,0.107,0.325,90.013,85328,4
652,Lofi for INTPs 🤖,Solely,morningtime,0.615,0.219,11,-11.775,1,0.0564,0.858,0.812,0.352,0.21,146.002,136438,5
653,Lofi for INTPs 🤖,lisbon coffeeshop,yayo the meme page admin,0.634,0.264,0,-12.621,1,0.0695,0.901,0.838,0.361,0.174,75.005,79742,4
654,Lofi for INTPs 🤖,Don’t You Worry,"Midnight Hour, Thymes",0.583,0.176,6,-16.043,1,0.0671,0.845,0.911,0.105,0.537,81.005,112593,4
655,Lofi for INTPs 🤖,watery whispers,vinyl prince,0.534,0.167,5,-20.713,0,0.0594,0.874,0.801,0.176,0.278,140.048,96000,4
656,Lofi for INTPs 🤖,4:21 pm nostalgia,yayo the meme page admin,0.667,0.00562,9,-35.423,1,0.0716,0.98,0.143,0.102,0.354,120.059,129417,4
657,Lofi for INTPs 🤖,Cosy Day,Tundra Beats,0.645,0.157,8,-12.091,1,0.0307,0.611,0.955,0.116,0.697,90.0,128062,4
658,Lofi for INTPs 🤖,coffeeshop daydreams,yayo the meme page admin,0.585,0.00692,8,-29.886,1,0.0453,0.959,0.881,0.28,0.0795,93.992,86915,4
659,Lofi for INTPs 🤖,Eternal Youth,RŮDE,0.655,0.487,6,-7.988,1,0.033,0.0347,0.897,0.271,0.0454,139.914,205766,4
660,Lofi for INTPs 🤖,see you next year,Naturelskere,0.659,0.155,11,-12.13,0,0.0753,0.618,0.622,0.133,0.0998,77.012,68570,3
661,Lofi for INTPs 🤖,im a 10 but i already had my midlife crisis as a teenager,infp mfer,0.65,0.156,2,-19.851,1,0.0793,0.824,0.788,0.124,0.117,139.971,151089,4
662,Lofi for INTPs 🤖,80s clouds fly high,molnvän,0.587,0.417,8,-12.656,0,0.0488,0.366,0.894,0.103,0.465,80.05,147028,3
663,Lofi for INTPs 🤖,last spring afternoon before we die,yayo the meme page admin,0.658,0.143,8,-27.774,1,0.0532,0.924,0.404,0.344,0.264,78.045,108133,4
664,Lofi for INTPs 🤖,going strong,untermholz,0.649,0.524,10,-7.363,0,0.0767,0.756,0.644,0.109,0.569,78.01,110769,4
665,Lofi for INTPs 🤖,oasis made of water,vinyl prince,0.744,0.0322,9,-23.073,1,0.0616,0.861,0.818,0.0984,0.235,140.057,109768,4
666,Lofi for INTPs 🤖,not hard to imagine a perfect future with you,hoeless romantic,0.683,0.0639,2,-15.892,1,0.0491,0.915,0.947,0.101,0.224,90.004,85285,4
667,Lofi for INTPs 🤖,I Never Finish Anything,Velabeats,0.618,0.297,5,-10.112,0,0.176,0.887,0.932,0.113,0.522,85.299,127059,4
668,Lofi for INTPs 🤖,stars shining over the colorado river,vinyl prince,0.643,0.0446,5,-23.924,1,0.0432,0.238,0.829,0.111,0.236,139.768,109714,4
669,Lofi for INTPs 🤖,and what do I see there? :),Naturelskere,0.831,0.236,3,-14.207,0,0.086,0.248,0.892,0.106,0.229,150.04,114697,4
670,Lofi for INTPs 🤖,stars smiling at the beach sunset,dogbeliever,0.604,0.132,7,-14.735,1,0.0337,0.9,0.941,0.0601,0.101,77.038,87923,4
671,Lofi for INTPs 🤖,Evening Drive,Milo Who,0.378,0.188,11,-18.714,0,0.061,0.954,0.934,0.103,0.1,132.886,128000,3
672,Lofi for INTPs 🤖,clouds have their first kiss at age 15,molnvän,0.748,0.285,0,-15.476,1,0.0625,0.33,0.903,0.108,0.119,88.0,152792,4
673,Lofi for INTPs 🤖,loved it (while it lasted),yayo the meme page admin,0.734,0.0335,4,-21.503,0,0.0409,0.92,0.969,0.0585,0.272,130.211,108615,4
674,Lofi for INTPs 🤖,normalize laying on the floor,§enny§un,0.785,0.149,11,-17.832,0,0.0734,0.939,0.96,0.0905,0.113,80.997,189630,4
675,Lofi for INTPs 🤖,Algud,Konteks,0.638,0.274,2,-10.886,1,0.0959,0.698,0.842,0.119,0.36,83.032,150361,4
676,Lofi for INTPs 🤖,am i crazy for being crazy over you?,hoeless romantic,0.549,0.265,0,-22.506,0,0.0734,0.81,0.932,0.133,0.186,149.291,76791,4
677,Lofi for INTPs 🤖,waves of joy,dogbeliever,0.67,0.114,3,-16.99,1,0.0941,0.538,0.819,0.134,0.274,154.047,93322,4
678,Lofi for INTPs 🤖,still_losing_my_mind.wav,§enny§un,0.683,0.177,7,-19.63,1,0.234,0.917,0.924,0.0735,0.231,88.003,76368,4
679,Lofi for INTPs 🤖,flow of the river,vinyl prince,0.646,0.00776,10,-19.474,0,0.0655,0.904,0.929,0.126,0.127,140.079,109714,4
680,Lofi for INTPs 🤖,Lofi Rain,"Chilled Cougar, LoFi Waiter",0.532,0.208,0,-17.916,1,0.0409,0.933,0.929,0.102,0.366,80.021,120000,4
681,Lofi for INTPs 🤖,here and there and everywhere,untermholz,0.736,0.397,10,-7.303,1,0.0565,0.847,0.83,0.0678,0.38,164.046,117073,4
682,Lofi for INTPs 🤖,space invaders r invading my space,§enny§un,0.789,0.198,10,-11.727,1,0.461,0.916,0.924,0.109,0.447,84.984,204294,4
683,Lofi for INTPs 🤖,Insomnia Dream,colours in the dark,0.488,0.174,2,-18.624,0,0.0277,0.918,0.947,0.84,0.123,100.022,162000,4
684,Lofi for INTPs 🤖,two clouds kissed my face,molnvän,0.635,0.258,0,-17.788,1,0.0793,0.227,0.912,0.0989,0.211,176.142,141230,4
685,Lofi for INTPs 🤖,look how he flies south,Naturelskere,0.839,0.562,6,-13.335,1,0.13,0.0668,0.865,0.332,0.66,130.083,59026,4
686,Lofi for INTPs 🤖,trees next to the river,vinyl prince,0.803,0.0481,5,-18.976,0,0.403,0.749,0.836,0.11,0.736,139.996,96000,4
687,Lofi for INTPs 🤖,wagecuck smokebreak vibes,§enny§un,0.841,0.128,3,-15.616,0,0.342,0.954,0.789,0.118,0.554,83.991,205714,4
688,Lofi for INTPs 🤖,hope dies last (but it dies),§enny§un,0.747,0.192,9,-13.936,0,0.066,0.957,0.892,0.112,0.148,77.505,111480,4
689,Lofi for INTPs 🤖,sometimes somethings somewheres,untermholz,0.674,0.431,1,-7.896,1,0.172,0.956,0.316,0.126,0.506,74.071,116757,4
690,Lofi for INTPs 🤖,Walk Out,"Khutko, Blue Wednesday",0.829,0.24,6,-13.585,0,0.203,0.716,0.903,0.177,0.517,77.028,153506,4
691,Lofi for INTPs 🤖,tired from beach volleyball,dogbeliever,0.657,0.253,4,-13.912,0,0.0377,0.285,0.875,0.0647,0.26,130.181,68407,4
692,Lofi for INTPs 🤖,Abend,Moai Beats,0.549,0.442,2,-12.996,0,0.0562,0.648,0.777,0.0601,0.249,79.268,100253,4
693,Lofi for INTPs 🤖,night under the trees,untermholz,0.641,0.519,3,-11.652,0,0.145,0.896,0.00949,0.104,0.27,79.833,120000,4
694,Lofi for INTPs 🤖,something something about you,hoeless romantic,0.489,0.177,5,-17.039,1,0.083,0.809,0.931,0.103,0.204,90.062,130080,4
695,intp’s mind going BOOM,Treehouse,"Alex G, Emily Yacina",0.612,0.196,7,-19.489,0,0.0359,0.706,0.319,0.111,0.142,73.489,158801,4
696,intp’s mind going BOOM,Devil Town,Cavetown,0.576,0.759,3,-8.165,1,0.0599,0.12,0.0,0.121,0.501,99.969,179955,4
697,intp’s mind going BOOM,Jealous,Eyedress,0.474,0.91,9,-10.431,0,0.0462,0.00498,0.859,0.476,0.745,93.01,122339,4
698,intp’s mind going BOOM,Not Allowed,TV Girl,0.67,0.905,1,-6.855,1,0.129,0.669,0.000227,0.349,0.563,104.965,167864,4
699,intp’s mind going BOOM,Freaks,Surf Curse,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,147062,4
700,intp’s mind going BOOM,i need to be alone.,girl in red,0.513,0.546,10,-10.384,1,0.0331,0.267,0.00333,0.235,0.584,148.031,176500,4
701,intp’s mind going BOOM,Monster,dodie,0.831,0.606,9,-7.694,1,0.107,0.694,0.000109,0.0635,0.944,100.013,245847,4
702,intp’s mind going BOOM,Doubt,Twenty One Pilots,0.719,0.645,2,-6.141,0,0.0358,0.121,0.00316,0.362,0.69,123.02,191493,4
703,intp’s mind going BOOM,Brain Damage,Pink Floyd,0.324,0.265,2,-13.398,1,0.0302,0.0732,0.341,0.366,0.208,133.568,226667,4
704,intp’s mind going BOOM,Welcome to the Internet,Bo Burnham,0.665,0.527,2,-8.588,0,0.429,0.663,0.0,0.306,0.219,94.711,275999,3
705,intp’s mind going BOOM,Everybody Dies,Billie Eilish,0.275,0.155,7,-17.285,0,0.0674,0.928,0.176,0.0888,0.0588,65.136,206623,3
706,intp’s mind going BOOM,Telescope,Cage The Elephant,0.589,0.481,0,-4.801,1,0.0285,0.273,1.33e-05,0.0986,0.176,93.568,228293,4
707,intp’s mind going BOOM,Unfair,The Neighbourhood,0.477,0.572,8,-7.328,1,0.0319,0.00708,0.784,0.144,0.0414,194.033,146867,4
708,intp’s mind going BOOM,Tear in My Heart,Twenty One Pilots,0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,188493,4
709,intp’s mind going BOOM,Life By The Sea,"Tubbo, CG5",0.729,0.662,1,-4.851,1,0.0718,0.126,0.0,0.324,0.875,153.015,232104,4
710,intp’s mind going BOOM,SAD!,XXXTENTACION,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
711,intp’s mind going BOOM,A World Alone,Lorde,0.561,0.485,1,-8.343,0,0.0362,0.289,0.00164,0.194,0.0663,118.017,294222,4
712,intp’s mind going BOOM,The Spectre,Alan Walker,0.654,0.711,1,-7.437,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,193788,4
713,intp’s mind going BOOM,Migraine,Twenty One Pilots,0.69,0.678,0,-6.52,1,0.154,0.11,0.0,0.246,0.409,173.995,239015,4
714,intp’s mind going BOOM,Mind Is A Prison,Alec Benjamin,0.656,0.645,5,-5.442,0,0.0397,0.504,0.0,0.18,0.669,75.473,161697,4
715,intp’s mind going BOOM,Choker,Twenty One Pilots,0.7,0.664,7,-8.211,1,0.0394,0.306,1.89e-05,0.249,0.585,142.009,223066,4
716,intp’s mind going BOOM,W.D.Y.W.F.M?,The Neighbourhood,0.557,0.845,8,-2.926,0,0.0346,0.0303,0.00851,0.354,0.508,123.997,259413,4
717,intp’s mind going BOOM,Heroin,Lana Del Rey,0.352,0.41,11,-8.796,0,0.0388,0.556,0.0113,0.114,0.0952,118.721,355184,4
718,intp’s mind going BOOM,Carry Me Out,Mitski,0.192,0.38,7,-8.757,1,0.0359,0.0203,0.000763,0.162,0.11,119.329,233493,3
719,intp’s mind going BOOM,Five,Sleeping At Last,0.445,0.416,6,-12.903,1,0.0394,0.796,0.35,0.114,0.141,111.028,355028,5
720,intp’s mind going BOOM,Pleaser,Wallows,0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,187896,4
721,intp’s mind going BOOM,Here,Alessia Cara,0.376,0.822,0,-3.974,1,0.104,0.0783,0.0,0.0841,0.327,120.493,199453,4
722,intp’s mind going BOOM,"Genius (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD",0.603,0.615,11,-4.931,0,0.165,0.0799,6.72e-05,0.117,0.561,158.657,213707,4
723,intp’s mind going BOOM,Where Is My Mind?,Pixies,0.513,0.442,4,-13.529,1,0.0343,0.00731,0.000838,0.0878,0.243,81.201,229227,4
724,intp’s mind going BOOM,xanny,Billie Eilish,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,243725,4
725,intp’s mind going BOOM,Goodbye,Bo Burnham,0.725,0.308,7,-9.941,1,0.039,0.604,0.0,0.121,0.154,126.061,249428,4
726,intp’s mind going BOOM,Notebook,Melanie Martinez,0.884,0.502,9,-8.958,0,0.094,0.363,0.0,0.0404,0.785,92.999,150894,4
727,intp’s mind going BOOM,Sweet Hibiscus Tea,Penelope Scott,0.648,0.22,5,-10.735,1,0.0503,0.868,0.0,0.291,0.614,110.706,145344,4
728,intp’s mind going BOOM,Car Radio,Twenty One Pilots,0.766,0.519,9,-7.355,0,0.0366,0.098,0.0,0.0855,0.612,129.972,267720,4
729,intp’s mind going BOOM,Echoes,Pink Floyd,0.285,0.322,6,-16.58,0,0.0445,0.367,0.649,0.107,0.138,133.577,1412451,4
730,intp’s mind going BOOM,I Forgot That You Existed,Taylor Swift,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,170640,4
731,intp’s mind going BOOM,Nine,Sleeping At Last,0.368,0.0854,10,-16.224,1,0.0495,0.922,0.0,0.11,0.203,106.6,319714,5
732,intp’s mind going BOOM,All Eyes On Me (Song Only),Bo Burnham,0.247,0.442,6,-8.703,1,0.041,0.716,0.0,0.0655,0.261,62.952,212861,4
733,intp’s mind going BOOM,Paranoid,Black Sabbath,0.429,0.631,4,-11.514,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,168440,4
734,intp’s mind going BOOM,Juliet,Cavetown,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,4
735,intp’s mind going BOOM,Dumb,Nirvana,0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589,151893,4
736,intp’s mind going BOOM,Rhinestone Eyes,Gorillaz,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,200173,4
737,intp’s mind going BOOM,The Scientist,Coldplay,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600,4
738,intp’s mind going BOOM,Tranquility Base Hotel & Casino,Arctic Monkeys,0.584,0.835,9,-4.326,0,0.0297,0.0411,0.0147,0.199,0.781,142.2,212093,4
739,intp’s mind going BOOM,Tennis Court,Lorde,0.764,0.567,0,-8.585,1,0.0609,0.0126,9.51e-05,0.257,0.428,89.988,198907,4
740,intp’s mind going BOOM,Class of 2013,Mitski,0.44,0.22,0,-10.638,1,0.0427,0.939,3.1e-05,0.0969,0.122,125.53,109824,3
741,intp’s mind going BOOM,Alien Blues,Vundabar,0.464,0.682,10,-8.541,1,0.033,0.0768,0.832,0.0856,0.455,80.062,156057,4
742,intp’s mind going BOOM,Why'd You Only Call Me When You're High?,Arctic Monkeys,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,4
743,intp’s mind going BOOM,Afraid,The Neighbourhood,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,251187,4
744,intp’s mind going BOOM,Ghosting,Mother Mother,0.606,0.618,11,-5.1,1,0.0258,0.325,0.0019,0.108,0.237,92.061,285987,4
745,intp groovy,FLYING HIGH WITH U,VINXEN,0.358,0.75,9,-4.746,1,0.269,0.809,0.0,0.107,0.539,207.595,207187,4
746,intp groovy,We (OUI) (Feat. sogumm),"jeebanoff, sogumm",0.712,0.719,9,-4.619,1,0.138,0.516,0.0,0.124,0.518,87.913,266104,4
747,intp groovy,"This Night (feat. Blue.D, Jhnovr)","GroovyRoom, Blue.D, Jhnovr",0.405,0.651,1,-5.613,0,0.199,0.353,0.0,0.0828,0.466,84.004,215213,4
748,intp groovy,Color Drive,DPR CREAM,0.847,0.644,2,-6.129,0,0.0349,0.125,5.97e-05,0.208,0.636,109.991,160933,4
749,intp groovy,boyfriend material,Gareth.T,0.794,0.454,4,-7.848,1,0.0477,0.445,0.0,0.127,0.913,144.926,150298,4
750,intp groovy,Drinking On A Tuesday,Patrick Brasca,0.665,0.74,5,-5.705,1,0.0319,0.142,0.0,0.231,0.914,123.054,196707,4
751,intp groovy,Love War (Feat. BE'O),"YENA, BE'O",0.654,0.822,5,-4.307,0,0.164,0.397,0.0,0.178,0.65,100.094,188280,4
752,intp groovy,What You Waiting For,JEON SOMI,0.765,0.688,8,-5.072,1,0.0731,0.0164,0.0,0.112,0.794,121.901,175327,4
753,intp groovy,domythang,SINDOSI:22,0.779,0.566,1,-6.92,0,0.0383,0.387,1.1e-05,0.173,0.628,105.031,168293,4
754,intp groovy,Picky Baby (feat. BIBI),"Owell Mood, BIBI",0.745,0.549,11,-6.358,0,0.351,0.671,0.000967,0.113,0.529,161.992,193400,4
755,intp groovy,Lights Out,"SUNMI, BE'O",0.812,0.745,1,-5.662,0,0.0288,0.168,0.000109,0.116,0.884,100.028,201387,4
756,intp groovy,cocoa,Sweet The Kid,0.6,0.779,4,-3.465,0,0.0631,0.335,0.0,0.131,0.572,94.072,187660,4
757,intp groovy,想说,Lambert凌,0.781,0.506,2,-6.733,1,0.0456,0.53,0.0,0.113,0.7,114.922,149014,4
758,intp groovy,hair tie,ØZI,0.817,0.494,8,-7.569,1,0.109,0.086,1.54e-06,0.0903,0.828,121.952,174693,4
759,intp groovy,SHADY,Justin Park,0.684,0.539,2,-7.526,1,0.0894,0.079,0.0,0.165,0.309,99.924,158516,4
760,intp groovy,ICARUS,Leon Zhang,0.731,0.584,8,-7.735,0,0.0821,0.0964,0.0,0.149,0.825,139.941,196000,4
761,intp groovy,Bite,Jay Park,0.765,0.635,10,-7.354,1,0.179,0.0483,0.0,0.0736,0.436,93.961,219993,4
762,intp groovy,Room for Two,"xiv, hello, Jen Moon",0.773,0.682,7,-6.494,1,0.0606,0.361,0.0,0.151,0.606,118.553,182278,4
763,intp groovy,Shoong! (feat. LISA of BLACKPINK),"TAEYANG, LISA",0.763,0.699,11,-6.118,0,0.0554,0.00789,0.0,0.409,0.255,110.01,205101,4
764,intp groovy,完美降落,"胡期皓, 叶琼琳, 董唧唧",0.705,0.802,9,-3.159,1,0.0363,0.0299,0.0,0.195,0.508,146.021,137260,4
765,intp groovy,Work,"高爾宣 OSN, sunkis",0.687,0.722,0,-6.653,1,0.0408,0.136,0.0,0.113,0.114,100.005,166227,4
766,intp groovy,Yes No Maybe (feat. 桃子A1J),"KIRE, 桃子A1J",0.602,0.628,0,-6.168,0,0.0337,0.013,0.0,0.23,0.649,99.023,177121,4
767,intp groovy,Dancing in the Moonlight,EDEN,0.68,0.732,10,-5.08,0,0.0402,0.00204,1.85e-05,0.0844,0.614,100.043,233592,4
768,intp groovy,AURA (feat. pH-1) (Prod. GXXD),"JUNNY, pH-1",0.42,0.841,2,-4.547,1,0.274,0.125,0.0,0.312,0.453,83.289,206640,4
769,intp groovy,MR. BAD (Feat. Woo),"pH-1, Woo",0.903,0.612,0,-7.737,1,0.297,0.304,3.82e-05,0.0771,0.884,146.034,185307,4
770,intp groovy,NVMD,Denise Julia,0.758,0.674,6,-4.533,1,0.108,0.0903,0.0,0.0902,0.424,97.977,181224,4
771,intp groovy,next door (feat. ASTN),"Amelia Moore, ASTN",0.773,0.499,3,-6.308,0,0.041,0.553,0.00246,0.101,0.597,102.003,208313,4
772,intp groovy,It Takes Two,Fiji Blue,0.731,0.597,4,-7.661,1,0.0567,0.338,0.00114,0.0771,0.863,101.991,159013,4
773,intp groovy,Need To Know,Jay Park,0.692,0.703,0,-6.271,1,0.055,0.0209,3.77e-05,0.103,0.549,87.985,169252,4
774,intp groovy,Dank,Jay Park,0.735,0.465,7,-7.618,1,0.031,0.561,0.0,0.111,0.351,145.606,198950,4
775,intp groovy,Trip,"GEMINI, Jay Park",0.698,0.669,10,-4.246,1,0.184,0.431,0.0,0.0981,0.486,159.944,176987,4
776,intp groovy,Skyline,Khalid,0.733,0.653,11,-6.094,1,0.0391,0.0179,0.0218,0.184,0.752,119.996,182895,5
777,intp groovy,IlovedyouevenwhenIsmoked,Hash Swan,0.743,0.8,8,-6.384,0,0.0691,0.0451,0.121,0.102,0.957,110.078,154588,4
778,intp groovy,Teenage in Closet,"Hash Swan, JAMIE",0.702,0.769,9,-6.089,1,0.0543,0.0803,0.0,0.103,0.544,100.0,217784,4
779,intp groovy,MIDDLE OF THE NIGHT,MONSTA X,0.737,0.764,0,-5.511,1,0.0947,0.111,0.0,0.0423,0.924,92.044,166213,4
780,intp groovy,Affection,Fiji Blue,0.827,0.49,10,-8.37,0,0.055,0.321,0.000137,0.095,0.836,113.002,174211,4
781,intp groovy,B.T.W (feat. Jay Park) - Prod. Cha Cha Malone,"JAY B, Jay Park",0.862,0.729,0,-4.66,1,0.0488,0.097,1.47e-06,0.115,0.851,139.959,192586,4
782,intp groovy,mon amour,GEMINI,0.683,0.805,8,-7.678,0,0.106,0.343,0.0,0.109,0.692,109.953,160880,4
783,intp groovy,365&7 (Feat. JAMIE),"pH-1, JAMIE",0.741,0.855,5,-3.499,1,0.0923,0.353,0.0,0.12,0.929,159.94,169133,4
784,intp groovy,CITY LOVE (Seoul) (Prod. GroovyRoom),"H1GHR MUSIC, pH-1",0.749,0.646,1,-2.387,0,0.202,0.376,0.0,0.107,0.823,180.218,183867,4
785,intp groovy,Pink cheeks,eldon,0.833,0.498,6,-4.509,1,0.0407,0.386,1.21e-05,0.118,0.701,95.017,183773,4
786,intp groovy,do me right,brb.,0.804,0.595,11,-8.65,0,0.0401,0.422,0.000118,0.0808,0.781,125.08,178560,4
787,intp groovy,zombie pop,DPR IAN,0.686,0.687,2,-7.794,1,0.0555,0.00799,7.33e-05,0.0781,0.88,90.084,114380,4
788,intp groovy,Complex (Feat. ZICO),"BE'O, ZICO",0.785,0.769,5,-1.919,0,0.0488,0.0799,0.0,0.111,0.947,124.983,195080,4
