,Playlist Name,Track Name,Artists,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature
1125,istj,Graduation,NCT DREAM,0.4,0.663,6,-4.642,1,0.0712,0.426,0.0,0.141,0.41,169.772,237093,4
1126,istj,Tangerine Love (Favorite),NCT DREAM,0.753,0.88,1,-2.706,0,0.0768,0.245,0.0,0.211,0.708,99.983,178680,4
1127,istj,Take My Breath,NCT DREAM,0.737,0.632,0,-3.406,1,0.0437,0.247,0.0,0.305,0.827,90.008,180987,4
1128,istj,Moon,NCT DREAM,0.546,0.371,5,-5.619,1,0.0362,0.885,0.0,0.154,0.417,179.69,253173,3
1129,istj,Walk With You,NCT DREAM,0.735,0.809,5,-2.646,0,0.0907,0.222,0.0,0.136,0.777,94.006,215120,4
1130,istj,Beatbox,NCT DREAM,0.857,0.7,4,-4.189,0,0.074,0.0411,0.0,0.0334,0.773,93.997,205133,4
1131,istj,Fire Alarm,NCT DREAM,0.659,0.922,4,-3.241,0,0.0809,0.033,0.0,0.355,0.689,139.947,192507,4
1132,istj,Glitch Mode,NCT DREAM,0.634,0.78,0,-2.323,0,0.0963,0.0164,0.0,0.141,0.694,166.923,207053,4
1133,istj,Arcade,NCT DREAM,0.607,0.676,1,-3.096,1,0.174,0.0396,0.0,0.265,0.562,169.776,207720,4
1134,istj,To My First,NCT DREAM,0.661,0.667,4,-3.875,0,0.0398,0.233,0.0,0.105,0.37,77.006,183293,4
1135,istj,It’s Yours,NCT DREAM,0.865,0.727,0,-2.886,1,0.0587,0.24,0.0,0.0434,0.716,100.001,224040,4
1136,istj,Teddy Bear,NCT DREAM,0.731,0.594,10,-5.688,0,0.0315,0.71,1.18e-06,0.111,0.484,106.001,242040,4
