Playlist Name,Track Name,Artists,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature
INTJ songs based on personality database,MIDDLE OF THE NIGHT,Elley Duhé,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3
INTJ songs based on personality database,Swimming Pool,Marie Madeleine,0.714,0.897,6,-5.469,0,0.0376,0.0126,0.901,0.0706,0.889,119.979,325852,4
INTJ songs based on personality database,Smooth Criminal - 2012 Remaster,Michael Jackson,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,257760,4
INTJ songs based on personality database,Fight or Flight,Conan Gray,0.397,0.552,0,-5.409,1,0.0567,0.363,0.0,0.076,0.569,142.528,171480,4
INTJ songs based on personality database,Puttin' on the Ritz,Taco,0.798,0.292,0,-17.112,1,0.0777,0.152,0.00101,0.185,0.812,98.653,281160,4
INTJ songs based on personality database,My Demons,STARSET,0.274,0.652,5,-6.196,0,0.0625,0.00768,6.42e-05,0.108,0.1,173.008,288036,4
INTJ songs based on personality database,Crucified - Radio Edit,Army Of Lovers,0.6,0.904,4,-10.003,0,0.0584,0.0198,7.98e-05,0.749,0.475,122.006,214093,4
INTJ songs based on personality database,No Friends,"Cadmium, Rosendale",0.771,0.644,4,-7.746,1,0.0337,0.522,7.13e-06,0.076,0.831,145.029,235024,4
INTJ songs based on personality database,Below the Surface,Griffinilla,0.713,0.398,0,-8.852,0,0.0319,0.328,1.93e-06,0.057,0.483,104.974,134857,4
INTJ songs based on personality database,One,Sleeping At Last,0.393,0.34,0,-9.59,1,0.032,0.89,4.36e-06,0.101,0.417,119.134,203032,4
INTJ songs based on personality database,This Is What You Came For,"Calvin Harris, Rihanna",0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,222160,4
INTJ songs based on personality database,Greek God,Conan Gray,0.572,0.82,6,-6.4,0,0.0764,0.157,7.21e-06,0.109,0.144,139.003,236747,4
INTJ songs based on personality database,Such a Whore,JVLA,0.702,0.872,5,-4.2,1,0.0323,0.00225,0.00865,0.104,0.325,100.052,124687,4
INTJ,NEW MAGIC WAND,"Tyler, The Creator",0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,195320,4
INTJ,My Ordinary Life,The Living Tombstone,0.648,0.827,9,-4.78,0,0.042,0.00533,0.338,0.217,0.598,176.005,230895,4
INTJ,COPYCAT,Billie Eilish,0.679,0.388,4,-10.977,0,0.0932,0.353,9.25e-05,0.341,0.234,124.909,194711,4
INTJ,Little Dark Age,MGMT,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,299960,4
INTJ,Hayloft II,Mother Mother,0.326,0.866,9,-4.541,0,0.101,0.0044,7.37e-06,0.0912,0.172,178.181,215040,4
INTJ,Daddy Issues,The Neighbourhood,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4
INTJ,Formula,Labrinth,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,91870,4
INTJ,Diet Mountain Dew,Lana Del Rey,0.595,0.696,10,-5.921,0,0.0417,0.276,0.0,0.411,0.533,88.013,222920,4
INTJ,Daisy,Ashnikko,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
INTJ,Tia Tamera (feat. Rico Nasty),"Doja Cat, Rico Nasty",0.822,0.654,0,-4.623,1,0.132,0.019,0.0,0.233,0.421,119.884,211013,4
INTJ,Rhinestone Eyes,Gorillaz,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,200173,4
INTJ,Me and Your Mama,Childish Gambino,0.554,0.433,5,-12.628,1,0.0341,0.0116,0.0449,0.0667,0.237,117.996,379227,3
INTJ,Dealer,Lana Del Rey,0.602,0.59,0,-6.346,0,0.0279,0.318,0.000166,0.104,0.381,130.08,274293,4
INTJ,Romantic Lover,Eyedress,0.658,0.447,9,-9.299,0,0.0869,0.701,0.924,0.198,0.538,184.316,86739,4
INTJ,STUPID (feat. Yung Baby Tate),"Ashnikko, Baby Tate",0.772,0.637,2,-6.881,1,0.114,0.00459,0.0,0.0778,0.54,149.906,167317,4
INTJ,Rules,Doja Cat,0.651,0.724,7,-5.457,1,0.166,0.172,0.0,0.13,0.686,144.146,187040,4
INTJ,Slumber Party (feat. Princess Nokia),"Ashnikko, Princess Nokia",0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,178405,4
INTJ,THAT BITCH,Bea Miller,0.778,0.738,2,-2.164,1,0.218,0.0103,0.0,0.55,0.626,162.132,201102,4
INTJ,masquerade,siouxxie sixxsta,0.608,0.792,9,-5.721,1,0.0355,0.000674,0.653,0.252,0.611,161.104,144536,4
INTJ,Ain't Shit,Doja Cat,0.855,0.488,3,-4.601,1,0.208,0.506,0.0,0.347,0.619,124.097,174253,4
INTJ,You Get Me So High,The Neighbourhood,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,4
INTJ,One More Hour,Tame Impala,0.647,0.398,4,-8.63,1,0.0283,0.108,0.107,0.148,0.32,102.029,432560,4
INTJ,MULLET DADDY,XXKATUSJINSUX,0.417,0.336,1,-17.487,1,0.028,0.014,0.199,0.318,0.136,136.841,97665,4
INTJ,SPINBACK,洛尔,0.74,0.49,2,-13.151,1,0.23,0.0673,0.0307,0.622,0.206,129.789,82561,4
INTJ,Die For You,The Weeknd,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,260253,4
INTJ,Bad Girls,M.I.A.,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,227520,4
INTJ,Promiscuous,"Nelly Furtado, Timbaland",0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,242293,4
INTJ,How Bad Can I Be?,"Ed Helms, The Lorax Singers",0.795,0.866,9,-5.378,1,0.138,0.0708,0.0,0.0623,0.76,97.992,172160,4
INTJ,Superman,"Eminem, Dina Rae",0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,350320,4
INTJ,Without Me,Eminem,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,290320,4
INTJ,The Real Slim Shady,Eminem,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,284200,4
INTJ,Ms. Jackson,Outkast,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,270507,4
INTJ,Get Busy,Sean Paul,0.735,0.824,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,100.202,211666,4
INTJ,Shake That,"Eminem, Nate Dogg",0.963,0.643,1,-5.785,0,0.117,0.0507,4.94e-05,0.157,0.534,107.005,274440,4
INTJ,miss the rage,Mario Judah,0.275,0.663,8,-7.985,1,0.0487,8.3e-06,0.249,0.132,0.137,104.016,175047,5
INTJ,Streets,Doja Cat,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,226987,4
INTJ,Swimming Pool,Marie Madeleine,0.714,0.897,6,-5.469,0,0.0376,0.0126,0.901,0.0706,0.889,119.979,325852,4
INTJ,Enemy - From the series Arcane League of Legends,"Imagine Dragons, Arcane, League of Legends",0.722,0.745,7,-4.164,1,0.256,0.247,0.0,0.419,0.52,77.029,173381,4
INTJ,Bezos I,Bo Burnham,0.694,0.948,2,-5.307,1,0.0361,0.00936,1.62e-05,0.139,0.705,115.044,58149,4
INTJ,draco - sped up + reverb,"pearl, fast forward >>, Tazzy",0.426,0.59,10,-10.838,1,0.0552,0.161,9.6e-06,0.376,0.204,175.522,122006,4
INTJ,BABYDOLL,Ari Abdul,0.485,0.585,11,-5.097,0,0.0359,0.0483,0.0113,0.489,0.51,84.941,196235,4
INTJ,BABYDOLL (Speed),Ari Abdul,0.552,0.582,11,-5.535,1,0.0404,0.0813,0.205,0.177,0.538,105.483,156651,4
INTJ,Woman,Doja Cat,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
INTJ,Cpr,cupcakKe,0.814,0.754,7,-7.571,1,0.113,0.0347,0.00105,0.115,0.534,103.028,208464,4
INTJ,Teacher's Pet,Melanie Martinez,0.686,0.794,7,-6.136,0,0.0385,0.27,2.25e-05,0.125,0.532,140.952,241893,3
INTJ,Get Into It (Yuh),Doja Cat,0.912,0.655,8,-6.029,0,0.162,0.315,3.39e-05,0.0894,0.793,91.942,138293,4
INTJ,Need to Know,Doja Cat,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,210560,4
INTJ,You Right,"Doja Cat, The Weeknd",0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173,4
INTJ,"jealousy, jealousy",Olivia Rodrigo,0.695,0.575,10,-6.334,0,0.116,0.198,0.0,0.0614,0.699,163.929,173160,4
INTJ,brutal,Olivia Rodrigo,0.672,0.526,4,-6.446,1,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,143747,4
intj woman,Is She Weird,Pixies,0.685,0.56,9,-12.842,1,0.0351,0.0343,3.23e-05,0.141,0.633,110.112,181093,4
intj woman,Bang Bang Bang Bang,Sohodolls,0.727,0.581,10,-7.124,0,0.0305,0.515,0.0,0.102,0.372,93.984,181640,4
intj woman,Michelle,Sir Chloe,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088,3
intj woman,Old Yellow Bricks,Arctic Monkeys,0.66,0.837,0,-4.315,1,0.0682,0.000147,6.62e-06,0.0788,0.757,135.158,193227,4
intj woman,Washing Machine Heart,Mitski,0.617,0.821,9,-4.085,1,0.026,0.00999,0.494,0.426,0.581,106.0,128199,4
intj woman,Do I Wanna Know?,Arctic Monkeys,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4
intj woman,She's My Collar (feat. Kali Uchis),"Gorillaz, Kali Uchis",0.726,0.815,11,-5.886,1,0.0313,0.00799,0.081,0.112,0.462,140.158,209560,4
intj woman,212,"Azealia Banks, Lazy Jay",0.846,0.772,11,-5.735,0,0.259,0.0123,0.000106,0.0769,0.622,125.998,204957,4
intj woman,Still Don't Know My Name,Labrinth,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,153294,1
intj woman,THAT BITCH,Bea Miller,0.778,0.738,2,-2.164,1,0.218,0.0103,0.0,0.55,0.626,162.132,201102,4
intj woman,The Adults Are Talking,The Strokes,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,309053,4
intj woman,Kiss With A Fist,Florence + The Machine,0.367,0.801,2,-5.396,1,0.137,0.0024,0.000273,0.0603,0.624,107.014,123333,4
intj woman,Therefore I Am,Billie Eilish,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4
intj woman,Devil Town,Cavetown,0.576,0.759,3,-8.165,1,0.0599,0.12,0.0,0.121,0.501,99.969,179955,4
intj woman,High Enough,K.Flay,0.606,0.62,0,-5.005,1,0.0298,0.0301,0.0916,0.167,0.543,88.984,231600,4
intj woman,You Get Me So High,The Neighbourhood,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,4
intj woman,Feels Like We Only Go Backwards,Tame Impala,0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,192960,4
intj woman,You Stupid Bitch,girl in red,0.521,0.833,11,-5.661,0,0.053,0.00721,0.00119,0.272,0.764,149.006,195952,4
intj woman,Maneater,Nelly Furtado,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893,4
intj woman,I Can't Handle Change,Roar,0.247,0.438,5,-8.478,1,0.0358,0.0447,0.000867,0.111,0.39,185.711,198213,3
intj woman,Brooklyn Baby,Lana Del Rey,0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,351640,4
intj woman,Crazy Girls,TOOPOOR,0.657,0.656,5,-3.925,0,0.0517,0.0386,0.000641,0.733,0.482,90.099,194693,4
intj woman,"New Person, Same Old Mistakes",Tame Impala,0.47,0.809,8,-6.74,1,0.0495,0.272,0.00671,0.0491,0.49,151.836,363240,4
intj woman,Hermit the Frog,MARINA,0.609,0.679,0,-4.545,1,0.0312,0.243,0.0,0.199,0.487,122.034,215960,4
intj woman,Devil's Advocate,The Neighbourhood,0.662,0.681,11,-8.152,0,0.0315,0.0321,0.139,0.508,0.864,98.004,186307,4
intj woman,"Genius (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD",0.603,0.615,11,-4.931,0,0.165,0.0799,6.72e-05,0.117,0.561,158.657,213707,4
intj woman,Mystery Girl,Housecall,0.64,0.911,7,-6.651,1,0.0354,0.0124,0.0209,0.0366,0.736,135.068,176537,4
intj woman,Supermassive Black Hole,Muse,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,212440,4
intj woman,Seventeen,Ladytron,0.642,0.794,8,-7.908,1,0.0309,6.98e-05,0.348,0.146,0.785,119.549,277867,4
intj woman,brutal,Olivia Rodrigo,0.672,0.526,4,-6.446,1,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,143747,4
intj woman,Not All Who Wander Are Lost,Lana Del Rey,0.445,0.116,7,-14.87,1,0.0368,0.947,1.69e-05,0.11,0.139,167.992,245635,4
intj woman,The President Has A Sex Tape,K.Flay,0.726,0.63,6,-5.395,0,0.0363,0.0332,0.0961,0.159,0.652,122.043,171680,4
intj woman,Bathroom Bitch,HOLYCHILD,0.631,0.906,11,-4.463,0,0.0891,0.011,0.0328,0.408,0.647,143.971,169984,4
intj woman,Don’t Blame Me,Taylor Swift,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,236413,4
