Playlist Name,Track Name,Artists,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature
– ESTJ • the executive,Bitch,Allie X,0.606,0.642,8,-5.339,1,0.0279,0.00575,0.478,0.102,0.0764,84.975,207301,4
– ESTJ • the executive,Feeling Good,Nina Simone,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,174000,4
– ESTJ • the executive,Ultraviolence,Lana Del Rey,0.144,0.541,0,-7.076,1,0.038,0.278,1.01e-05,0.101,0.0899,79.262,251480,3
– ESTJ • the executive,STUPID (feat. Yung Baby Tate),"Ashnikko, Baby Tate",0.772,0.637,2,-6.881,1,0.114,0.00459,0.0,0.0778,0.54,149.906,167317,4
– ESTJ • the executive,Money,That Poppy,0.741,0.759,8,-4.333,1,0.0331,0.00411,0.000914,0.0757,0.892,111.963,190760,4
– ESTJ • the executive,You Don't Own Me,Lesley Gore,0.473,0.434,2,-10.02,1,0.0257,0.701,0.0,0.628,0.711,94.814,150000,3
– ESTJ • the executive,Watch Me,Jaden,0.723,0.728,2,-4.771,1,0.075,0.00781,0.000212,0.148,0.228,129.94,154456,4
– ESTJ • the executive,Do It Myself,Russ,0.831,0.558,1,-3.551,1,0.242,0.018,0.0,0.094,0.338,141.974,167333,4
– ESTJ • the executive,Money,Cardi B,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,183527,4
– ESTJ • the executive,Kream,"Iggy Azalea, Tyga",0.785,0.42,10,-6.306,1,0.127,0.0404,2.7e-06,0.111,0.211,174.099,166627,4
– ESTJ • the executive,Rules,Doja Cat,0.651,0.724,7,-5.457,1,0.166,0.172,0.0,0.13,0.686,144.146,187040,4
– ESTJ • the executive,Seven Nation Army,The White Stripes,0.753,0.457,0,-7.709,1,0.0767,0.00679,0.484,0.311,0.297,123.913,231800,4
– ESTJ • the executive,SIMP,"Full Tac, Lil Mariko, Rico Nasty",0.806,0.839,1,-5.385,1,0.173,0.0808,6.66e-05,0.206,0.459,127.98,180000,4
– ESTJ • the executive,I Don't Care - Single Version,Fall Out Boy,0.55,0.938,11,-3.556,0,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,214493,4
– ESTJ • the executive,INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000,4
– ESTJ • the executive,When I Rule the World,LIZ,0.768,0.633,8,-4.089,0,0.157,0.00951,0.0,0.199,0.824,129.074,185813,4
– ESTJ • the executive,I Feel Like A God,DeathbyRomy,0.596,0.897,7,-3.867,0,0.133,0.0313,2.1e-05,0.342,0.335,104.045,179415,4
– ESTJ • the executive,DICTATOR,REI AMI,0.56,0.633,1,-6.912,1,0.361,0.521,4.23e-05,0.299,0.519,129.992,181089,4
– ESTJ • the executive,I’m So Sorry,Imagine Dragons,0.524,0.679,2,-6.01,0,0.0565,0.131,0.0,0.201,0.37,142.588,230200,4
– ESTJ • the executive,Therefore I Am,Billie Eilish,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4
– ESTJ • the executive,VILLAIN,"K/DA, Madison Beer, Kim Petras, League of Legends",0.653,0.634,5,-5.875,0,0.0391,0.0232,0.0,0.0908,0.306,160.013,199125,4
– ESTJ • the executive,Look What You Made Me Do,Taylor Swift,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853,4
– ESTJ • the executive,Candy Store,"Jessica Keenan Wynn, Alice Lee, Elle McLemore",0.728,0.525,1,-5.91,0,0.171,0.585,0.0,0.0962,0.779,141.855,172827,4
– ESTJ • the executive,All Eyes on Me,OR3O,0.563,0.808,5,-4.728,0,0.0944,0.207,1.32e-06,0.282,0.372,110.023,242774,4
– ESTJ • the executive,Greedy,"OR3O, Swiblet",0.655,0.86,0,-3.538,0,0.176,0.136,0.0,0.955,0.795,117.433,186896,4
– ESTJ • the executive,Literal Legend,Ayesha Erotica,0.635,0.823,7,-3.797,1,0.247,0.0136,2.1e-05,0.0883,0.817,136.989,164727,4
– ESTJ • the executive,Lalala,"Y2K, bbno$",0.843,0.39,2,-7.899,1,0.0846,0.178,0.0,0.137,0.495,129.972,160627,4
– ESTJ • the executive,Verbatim,Mother Mother,0.827,0.58,7,-6.809,1,0.327,0.309,0.0,0.148,0.492,78.011,168320,4
– ESTJ • the executive,Thank God I'm Not You,HIMALAYAS,0.542,0.828,11,-3.91,0,0.0536,0.00175,0.0136,0.06,0.785,126.037,194626,4
– ESTJ • the executive,Choke,I DONT KNOW HOW BUT THEY FOUND ME,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,195717,4
– ESTJ • the executive,Blood In The Cut,K.Flay,0.77,0.655,2,-5.369,1,0.0316,0.118,0.0234,0.125,0.639,129.964,188707,4
– ESTJ • the executive,Lo malo de ser bueno,El Cuarteto De Nos,0.687,0.851,1,-3.413,0,0.0409,0.0977,0.0,0.0785,0.637,94.963,242120,4
– ESTJ • the executive,Champion,Fall Out Boy,0.322,0.901,0,-4.101,1,0.21,0.00097,3.38e-05,0.355,0.283,188.145,192533,4
– ESTJ • the executive,Big God,Florence + The Machine,0.625,0.366,2,-8.388,0,0.0331,0.528,2.1e-05,0.0958,0.219,72.992,241760,4
estj anthems ,Boss Bitch,Doja Cat,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,134240,4
estj anthems ,The Real Slim Shady,Eminem,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,284200,4
estj anthems ,Like a Virgin,Madonna,0.775,0.8,3,-3.338,0,0.036,0.365,0.000216,0.0976,0.96,119.725,188280,3
estj anthems ,...Baby One More Time,Britney Spears,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,4
estj anthems ,God is a woman,Ariana Grande,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547,4
estj anthems ,Only Girl (In The World),Rihanna,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,235493,4
estj anthems ,What’s New,Megan Thee Stallion,0.934,0.873,1,-4.707,1,0.309,0.00488,0.0,0.0832,0.721,139.997,155090,4
estj anthems ,Truth Hurts,Lizzo,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,4
estj anthems ,Womanizer,Britney Spears,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,224400,4
estj anthems ,Obsessed,Mariah Carey,0.742,0.468,10,-5.557,0,0.0625,0.0465,0.0,0.826,0.369,86.443,242200,4
estj anthems ,Promiscuous,"Nelly Furtado, Timbaland",0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,242293,4
estj anthems ,Gucci Flip Flops (feat. Lil Yachty),"Bhad Bhabie, Lil Yachty",0.82,0.603,8,-7.18,1,0.308,0.0351,0.0159,0.122,0.177,159.976,151851,4
estj anthems ,Ur Man,Slayyyter,0.826,0.654,6,-5.154,1,0.0602,0.00337,0.000821,0.377,0.904,142.938,144240,4
estj anthems ,Take Your Man,Mahogany Lox,0.934,0.658,0,-8.052,1,0.108,0.411,0.000738,0.0809,0.344,110.015,117363,4
estj anthems ,Confident,Demi Lovato,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,205746,4
estj anthems ,Want U Back,Cher Lloyd,0.694,0.891,9,-2.94,1,0.0949,0.0562,0.0,0.561,0.563,97.939,214573,4
estj anthems ,Feeling Myself,"Nicki Minaj, Beyoncé",0.564,0.703,2,-5.459,1,0.269,0.437,0.00927,0.358,0.477,139.045,237840,4
estj anthems ,Bad Girls,M.I.A.,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,227520,4
estj anthems ,"break up with your girlfriend, i'm bored",Ariana Grande,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,190440,4
estj anthems ,Only Girl (In The World),Rihanna,0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,235493,4
estj anthems ,What the Hell,Avril Lavigne,0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,220707,4
estj anthems ,I'm a Slave 4 U,Britney Spears,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,203600,4
estj anthems ,WAP (feat. Megan Thee Stallion),"Cardi B, Megan Thee Stallion",0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,187541,4
estj anthems ,Juice,Lizzo,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,195145,4
estj anthems ,Bubblegum Bitch,MARINA,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,154667,4
estj anthems ,How to Be a Heartbreaker,MARINA,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05,221493,4
estj anthems ,I Like Him,Princess Nokia,0.893,0.579,9,-8.995,1,0.113,0.0641,0.000121,0.215,0.611,133.018,132453,4
estj anthems ,Looking at Me,Sabrina Carpenter,0.681,0.798,2,-4.367,1,0.0375,0.00398,5.11e-06,0.0542,0.516,105.99,181120,4
estj anthems ,Crying in the Club,Camila Cabello,0.334,0.617,6,-5.834,0,0.383,0.334,0.0,0.163,0.603,85.227,216391,4
estj anthems ,Kiwi,Harry Styles,0.375,0.93,2,-2.631,1,0.0561,0.00064,0.0,0.318,0.491,147.124,176387,4
estj anthems ,Trust Fund Baby,Why Don't We,0.624,0.785,8,-3.337,1,0.0498,0.0629,0.0,0.135,0.593,163.929,184460,4
estj anthems ,Hurts Like Hell (feat. Offset),"Madison Beer, Offset",0.704,0.56,1,-6.791,0,0.179,0.185,0.0,0.0948,0.609,75.003,207109,4
estj anthems ,When I Grow Up,The Pussycat Dolls,0.671,0.685,11,-5.762,0,0.05,0.00165,0.0,0.398,0.368,118.449,245680,4
estj anthems ,Toxic,Britney Spears,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800,4
estj anthems ,Barbie Tingz,Nicki Minaj,0.917,0.679,6,-6.083,1,0.266,0.0867,0.0,0.588,0.453,102.449,191700,4
estj anthems ,Fergalicious,"Fergie, will.i.am",0.906,0.583,8,-7.721,0,0.317,0.0569,0.0,0.126,0.829,129.056,292373,4
estj anthems ,I Like Boys,Todrick Hall,0.845,0.827,6,-5.289,0,0.0888,0.0556,0.000103,0.0562,0.681,123.98,175768,4
estj anthems ,Girls in the Hood,Megan Thee Stallion,0.821,0.863,6,-3.159,1,0.353,0.00824,0.0,0.0377,0.874,180.013,154324,4
estj anthems ,SexyBack (feat. Timbaland),"Justin Timberlake, Timbaland",0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,242733,4
estj anthems ,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,199387,4
estj anthems ,The Hills,The Weeknd,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,4
estj anthems ,Lost in the Fire (feat. The Weeknd),"Gesaffelstein, The Weeknd",0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093,4
estj anthems ,Luxurious,Gwen Stefani,0.811,0.726,0,-3.995,1,0.0813,0.154,0.0,0.116,0.666,131.027,264920,4
estj anthems ,Rich Girl,"Gwen Stefani, Eve",0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,236213,4
estj anthems ,All I Need,Lloyd,0.721,0.499,10,-9.975,0,0.0338,0.00274,0.0,0.0914,0.289,126.036,238285,4
estj anthems ,Super Freak,Rick James,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,205467,4
estj anthems ,Feeling Good,Michael Bublé,0.535,0.548,1,-6.51,1,0.037,0.533,1.48e-06,0.123,0.477,115.144,237333,3
estj anthems ,Crazy In Love (feat. Jay-Z),"Beyoncé, JAY-Z",0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,236133,4
estj anthems ,Daddy Issues,The Neighbourhood,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4
estj anthems ,All For You,Janet Jackson,0.752,0.925,2,-3.288,1,0.0867,0.0178,0.125,0.104,0.692,113.528,330027,3
Pov; Estj ,Heart To Heart,Mac DeMarco,0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,211140,4
Pov; Estj ,Show Me How,Men I Trust,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,215111,4
Pov; Estj ,Tek It - Sped Up,Cafuné,0.348,0.95,10,-5.049,0,0.124,9.93e-05,9.68e-06,0.0868,0.377,168.964,166859,4
Pov; Estj ,Lovers Rock,TV Girl,0.559,0.871,5,-5.338,0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,213920,4
Pov; Estj ,golden hour,JVKE,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,209260,3
Pov; Estj ,Yes to heaven - sped up,INDRAGERSN,0.453,0.445,9,-10.453,0,0.0324,0.53,0.000447,0.113,0.14,119.716,176379,4
Pov; Estj ,Romantic Homicide,d4vd,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,132631,4
Pov; Estj ,the perfect pair,beabadoobee,0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,177533,4
Pov; Estj ,Sunsetz,Cigarettes After Sex,0.412,0.477,9,-9.381,0,0.029,0.0542,0.798,0.0975,0.141,75.302,214680,4
Pov; Estj ,The Great Gig in the Sky,Pink Floyd,0.274,0.217,5,-13.814,1,0.0345,0.767,0.896,0.0832,0.181,116.334,283872,4
Pov; Estj ,For the First Time,Mac DeMarco,0.551,0.529,5,-10.469,0,0.0517,0.296,0.0093,0.178,0.521,75.515,182307,4
Pov; Estj ,Cigarettes out the Window,TV Girl,0.625,0.659,0,-5.669,1,0.0337,0.12,0.0,0.17,0.594,113.551,198961,4
Pov; Estj ,Blue Hair,TV Girl,0.751,0.72,4,-6.376,1,0.0303,0.554,0.0497,0.258,0.884,135.73,217000,4
Pov; Estj ,M.,Anıl Emre Daldal,0.575,0.366,1,-13.644,0,0.0281,0.568,0.957,0.129,0.444,100.004,223750,4
Pov; Estj ,7 Weeks & 3 Days,yungatita,0.613,0.734,11,-8.833,0,0.0278,0.237,0.136,0.227,0.662,129.97,194000,4
Pov; Estj ,Shut up My Moms Calling,Hotel Ugly,0.485,0.409,9,-10.711,0,0.101,0.325,0.0,0.103,0.376,138.419,164571,4
Pov; Estj ,Watching Him Fade Away,Mac DeMarco,0.74,0.072,3,-17.984,1,0.0713,0.981,0.00698,0.111,0.297,139.081,143080,4
Pov; Estj ,Static,Steve Lacy,0.335,0.305,1,-12.661,1,0.0741,0.434,0.631,0.101,0.215,79.001,156507,5
Pov; Estj ,Me and Your Mama,Childish Gambino,0.545,0.442,5,-12.111,1,0.0352,0.0104,0.0271,0.0664,0.242,118.073,379227,3
Pov; Estj ,M. - Sped Up Version,Anıl Emre Daldal,0.587,0.392,5,-12.271,0,0.0317,0.583,0.915,0.212,0.597,124.941,176803,4
Pov; Estj ,Inside Out,Duster,0.553,0.465,9,-9.664,1,0.0301,0.84,0.97,0.102,0.652,79.223,141040,4
Pov; Estj ,Sparks,Coldplay,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,227093,3
Pov; Estj ,Clocks,Coldplay,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,307880,4
Pov; Estj ,Feels Like We Only Go Backwards,Tame Impala,0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,192960,4
Pov; Estj ,Where's My Love,SYML,0.604,0.36,0,-10.109,0,0.0253,0.868,0.0343,0.112,0.37,103.985,202000,4
Pov; Estj ,To Build A Home,"The Cinematic Orchestra, Patrick Watson",0.264,0.122,9,-15.399,1,0.0349,0.885,0.349,0.094,0.0735,148.658,371320,4
Pov; Estj ,snowfall,"Øneheart, reidenshi",0.466,0.0918,10,-26.813,1,0.0269,0.929,0.803,0.439,0.0841,95.014,124066,4
Pov; Estj ,Valentine,Laufey,0.472,0.204,3,-13.065,1,0.0452,0.917,0.0,0.107,0.224,82.51,168907,4
Pov; Estj ,WASTE,Kxllswxtch,0.627,0.123,7,-14.411,1,0.0316,0.859,0.00105,0.149,0.11,131.883,120429,4
Pov; Estj ,Apocalypse,Cigarettes After Sex,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,290147,4
Pov; Estj ,Good Looking,Suki Waterhouse,0.364,0.554,4,-9.076,1,0.0301,0.077,0.000297,0.125,0.257,150.079,214800,3
Pov; Estj ,One More Hour,Tame Impala,0.647,0.398,4,-8.63,1,0.0283,0.108,0.107,0.148,0.32,102.029,432560,4
Pov; Estj ,Let You Break My Heart Again,"Laufey, Philharmonia Orchestra",0.299,0.142,2,-15.134,1,0.0369,0.965,0.113,0.111,0.123,76.748,269067,4
Pov; Estj ,Moonlight,Kali Uchis,0.639,0.723,7,-6.462,0,0.0532,0.511,0.0,0.167,0.878,136.872,187558,4
Pov; Estj ,Chamber Of Reflection,Mac DeMarco,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,231724,4
Pov; Estj ,Heavenly,Cigarettes After Sex,0.539,0.431,8,-9.298,1,0.0249,0.628,0.653,0.11,0.122,105.156,288595,4
Pov; Estj ,ベサメ・ムーチョ,Lisa Ono,0.913,0.29,0,-13.444,0,0.0504,0.738,0.00389,0.0949,0.804,113.047,199973,4
Pov; Estj ,Lying love,BerthCh,0.433,0.467,0,-13.553,0,0.0881,0.857,0.84,0.128,0.822,199.865,69608,4
Pov; Estj ,supїdo,фрози,0.702,0.755,10,-8.435,0,0.0436,0.00917,0.756,0.219,0.216,134.962,110125,4
Pov; Estj ,The Lamp Is Low,Laurindo Almeida,0.486,0.313,7,-14.323,1,0.0252,0.894,0.948,0.167,0.199,102.605,170791,4
Pov; Estj ,Ladyfingers,Herb Alpert & The Tijuana Brass,0.366,0.349,8,-13.188,1,0.0421,0.976,0.943,0.169,0.557,86.366,166293,4
Pov; Estj ,Amtrak,Los Retros,0.438,0.703,7,-7.069,1,0.0265,0.493,0.000979,0.0866,0.645,175.881,176751,4
Pov; Estj ,this is what autumn feels like,JVKE,0.238,0.441,3,-7.42,1,0.0364,0.912,0.433,0.167,0.164,79.445,219909,4
Pov; Estj ,Falling Behind,Laufey,0.449,0.353,7,-12.986,1,0.0915,0.942,0.0786,0.109,0.55,165.888,173640,4
Pov; Estj ,A Night To Remember,"beabadoobee, Laufey",0.726,0.624,2,-7.799,0,0.0277,0.498,0.0294,0.0909,0.573,114.99,233388,4
Pov; Estj ,From The Start,Laufey,0.664,0.405,1,-7.413,1,0.08,0.877,0.000765,0.11,0.743,81.89,169573,3
Pov; Estj ,I Wish You Love,Laufey,0.736,0.376,0,-9.48,1,0.0324,0.837,3.48e-06,0.151,0.633,108.066,155139,4
Pov; Estj ,Promise,Laufey,0.263,0.112,5,-16.55,1,0.0344,0.935,8.5e-05,0.0565,0.0903,76.244,234267,4
ESTJ songs,Pacify Her,Melanie Martinez,0.576,0.593,9,-6.024,0,0.0306,0.0467,0.000767,0.237,0.373,157.993,220013,4
ESTJ songs,Real Men,Mitski,0.761,0.412,9,-8.283,0,0.0332,0.177,0.0,0.0812,0.717,108.961,161800,3
ESTJ songs,Why Didn't You Stop Me?,Mitski,0.609,0.859,0,-5.215,1,0.0436,0.000358,0.111,0.0749,0.558,120.038,141978,4
ESTJ songs,Kill This Love,BLACKPINK,0.763,0.835,2,-5.234,0,0.191,0.323,0.00221,0.225,0.645,131.875,191050,4
ESTJ songs,Bad Blood,"Taylor Swift, Kendrick Lamar",0.654,0.655,11,-7.388,0,0.106,0.0294,0.0,0.139,0.221,170.16,200107,4
ESTJ songs,What Else Can I Do?,"Diane Guerrero, Stephanie Beatriz",0.718,0.709,4,-5.568,1,0.039,0.258,0.0,0.101,0.54,119.974,179427,4
ESTJ songs,Work Bitch,Britney Spears,0.629,0.824,9,-6.53,1,0.159,0.155,0.000628,0.0651,0.852,128.01,247960,4
ESTJ songs,We Don't Talk About Bruno,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",0.577,0.45,0,-8.516,0,0.0834,0.357,0.0,0.111,0.83,205.863,216120,4
ESTJ songs,Sour Candy (with BLACKPINK),"Lady Gaga, BLACKPINK",0.752,0.87,9,-3.812,0,0.0623,0.0604,1.12e-05,0.489,0.784,120.006,157707,4
ESTJ songs,"Harder, Better, Faster, Stronger",Daft Punk,0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.474,224693,4
ESTJ songs,Lost Cause,Billie Eilish,0.526,0.334,10,-8.491,0,0.251,0.702,0.00782,0.0586,0.522,74.966,212496,4
ESTJ songs,GO HARD,TWICE,0.791,0.852,6,-3.569,0,0.0449,0.296,1.56e-05,0.0999,0.509,100.062,181520,4
ESTJ songs,YES or YES,TWICE,0.702,0.913,11,-2.977,1,0.0374,0.0514,3.72e-06,0.166,0.735,137.981,237680,4
ESTJ songs,Perfect World,TWICE,0.684,0.877,3,-2.322,0,0.0611,0.0477,0.0,0.344,0.599,134.98,182680,4
ESTJ songs,Bring It Back,Travis Porter,0.944,0.76,11,-4.355,0,0.0851,0.116,0.0,0.113,0.545,98.001,217907,4
ESTJ songs,These Boots Are Made for Walkin',Nancy Sinatra,0.718,0.323,9,-15.533,1,0.0601,0.562,1.1e-06,0.0827,0.463,82.719,162867,4
ESTJ songs,Problem,"Ariana Grande, Iggy Azalea",0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,193920,4
ESTJ songs,Lost One's Weeping,JubyPhonic,0.527,0.544,4,-9.956,0,0.0325,0.00465,0.0,0.532,0.613,162.096,213242,4
ESTJ songs,Hung Up,Madonna,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,4
ESTJ songs,Money,That Poppy,0.741,0.759,8,-4.333,1,0.0331,0.00411,0.000914,0.0757,0.892,111.963,190760,4
ESTJ songs,24,Lana Del Rey,0.284,0.372,8,-9.821,0,0.0356,0.782,0.000183,0.103,0.0853,98.181,295960,4
ESTJ songs,Spine Breaker,BTS,0.679,0.927,0,-1.058,1,0.15,0.164,0.0,0.437,0.861,93.989,238530,4
ESTJ songs,Should've Said No,Taylor Swift,0.476,0.777,4,-3.771,0,0.0289,0.0103,0.0,0.196,0.472,167.964,242200,4
ESTJ songs,Often,The Weeknd,0.572,0.631,7,-9.836,0,0.0476,0.222,0.0,0.135,0.0713,134.078,249040,4
ESTJ songs,I’m So Sorry,Imagine Dragons,0.528,0.687,2,-5.954,0,0.0532,0.144,0.0,0.251,0.423,142.605,230227,4
ESTJ songs,You And I,Lady Gaga,0.521,0.701,2,-5.238,1,0.0458,0.0892,0.0,0.0876,0.518,127.087,307360,4
ESTJ songs,White Wedding,Billy Idol,0.677,0.62,9,-11.766,1,0.0364,0.0335,0.0529,0.285,0.672,146.74,506227,4
ESTJ songs,The Tradition,Halsey,0.43,0.262,9,-7.605,0,0.0315,0.78,0.0,0.111,0.244,105.822,226373,4
ESTJ songs,Adios,EVERGLOW,0.633,0.706,10,-5.137,0,0.0627,0.000588,0.0794,0.245,0.399,128.185,189147,4
ESTJ songs,Choice,Jack Stauber's Micropop,0.528,0.647,4,-7.278,0,0.23,0.161,0.167,0.199,0.755,125.647,39591,4
ESTJ songs,Sway,Michael Bublé,0.713,0.639,2,-5.529,0,0.0313,0.753,0.0,0.0878,0.737,125.959,188067,4
ESTJ songs,Ferrari,The Neighbourhood,0.442,0.652,11,-8.636,0,0.0405,0.00235,1.06e-06,0.5,0.18,75.576,184173,4
ESTJ songs,IDGAF,Dua Lipa,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,217947,4
ESTJ songs,MORE,"K/DA, Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns, Seraphine, League of Legends",0.66,0.787,1,-4.592,0,0.032,0.00257,0.0,0.323,0.199,142.018,217088,4
ESTJ songs,Waiting For The Worms - 2011 Remastered Version,Pink Floyd,0.568,0.345,7,-16.46,1,0.0348,0.462,0.00219,0.539,0.614,75.889,237133,4
ESTJ songs,"Bills, Bills, Bills",Destiny's Child,0.845,0.576,11,-5.15,0,0.153,0.139,0.0,0.0764,0.461,127.641,256027,4
