,Playlist Name,Track Name,Artists,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature
323,ENFJ-T🤍🤘🏻,Dangerous Woman,Ariana Grande,0.662,0.602,4,-5.369,0,0.0401,0.0529,0.0,0.356,0.29,133.969,235947,3
324,ENFJ-T🤍🤘🏻,That's My Girl,Fifth Harmony,0.596,0.851,5,-4.245,0,0.121,0.0358,3.19e-05,0.365,0.612,202.049,204013,4
325,ENFJ-T🤍🤘🏻,Power,Little Mix,0.566,0.855,7,-4.016,1,0.211,0.0372,0.000157,0.181,0.517,172.966,247840,4
326,ENFJ-T🤍🤘🏻,Feather - Sped Up,Sabrina Carpenter,0.721,0.673,0,-5.103,1,0.0398,0.0691,5.25e-06,0.0398,0.859,150.002,153088,4
327,ENFJ-T🤍🤘🏻,BOLO (feat. YDG),"PENOMECO, YDG",0.74,0.669,11,-5.702,0,0.076,0.361,2.18e-05,0.175,0.922,103.025,171520,4
328,ENFJ-T🤍🤘🏻,AEAO,"Dynamicduo, DJ Premier",0.446,0.764,2,-6.479,1,0.181,0.057,0.0,0.141,0.576,152.604,316944,4
329,ENFJ-T🤍🤘🏻,MOMMAE,"Jay Park, Ugly Duck",0.694,0.691,0,-4.791,1,0.287,0.226,0.0,0.104,0.678,93.91,204992,4
330,ENFJ-T🤍🤘🏻,All I Wanna Do,Jay Park,0.613,0.668,8,-6.867,1,0.267,0.245,0.0,0.0735,0.509,96.176,209393,4
331,ENFJ-T🤍🤘🏻,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,244685,4
332,ENFJ-T🤍🤘🏻,Magnolia,Playboi Carti,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,181812,4
333,ENFJ-T🤍🤘🏻,Shameless,Camila Cabello,0.377,0.651,4,-5.437,0,0.0589,0.0197,5.31e-05,0.174,0.0851,129.607,219742,4
334,ENFJ-T🤍🤘🏻,Paint The Town Red,Doja Cat,0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968,231750,4
335,ENFJ-T🤍🤘🏻,bad idea right?,Olivia Rodrigo,0.628,0.878,9,-3.468,1,0.0901,0.00196,1.23e-05,0.0649,0.796,129.976,184784,4
336,ENFJ-T🤍🤘🏻,Single Soon,Selena Gomez,0.61,0.571,2,-5.649,1,0.0782,0.00863,0.0,0.131,0.747,105.01,171655,4
337,ENFJ-T🤍🤘🏻,Boyfriend,Dove Cameron,0.345,0.612,7,-6.543,0,0.0608,0.232,0.0,0.194,0.232,179.773,153000,3
338,ENFJ-T🤍🤘🏻,GUY.exe,Superfruit,0.77,0.732,4,-4.601,0,0.0508,0.0305,0.0,0.157,0.889,110.011,222680,4
339,ENFJ-T🤍🤘🏻,brutal,Olivia Rodrigo,0.672,0.526,4,-6.446,1,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,143747,4
340,ENFJ-T🤍🤘🏻,Fantasize,Underground,0.749,0.333,9,-12.238,0,0.0514,0.251,0.0,0.552,0.682,94.929,196766,4
341,ENFJ-T🤍🤘🏻,Touch It,Ariana Grande,0.536,0.694,7,-4.369,0,0.0331,0.0305,0.0,0.183,0.293,100.899,260000,4
342,enfj // the protagonist ,Burden On Me,Ben Krieger,0.451,0.376,1,-11.958,1,0.0617,0.231,0.0,0.102,0.585,179.623,200500,3
343,enfj // the protagonist ,Golden,Harry Styles,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907,4
344,enfj // the protagonist ,What a Feeling,One Direction,0.678,0.869,0,-4.345,0,0.0461,0.149,0.0,0.0593,0.882,123.964,200533,4
345,enfj // the protagonist ,Let's Groove,"Earth, Wind & Fire",0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,339320,4
346,enfj // the protagonist ,Edge of Seventeen - 2016 Remaster,Stevie Nicks,0.591,0.804,0,-7.299,1,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,329413,4
347,enfj // the protagonist ,The Chain - 2004 Remaster,Fleetwood Mac,0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213,4
348,enfj // the protagonist ,September,"Earth, Wind & Fire",0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,215093,4
349,enfj // the protagonist ,Red Bull & Hennessy,Jenny Lewis,0.509,0.933,4,-5.633,0,0.099,0.00203,0.000138,0.196,0.374,130.005,288630,4
350,enfj // the protagonist ,Maniac,Conan Gray,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,185773,4
351,enfj // the protagonist ,Light My Love,Greta Van Fleet,0.374,0.778,5,-4.466,1,0.0363,0.1,0.199,0.107,0.484,133.85,270887,3
352,enfj // the protagonist ,The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,0.678,0.733,7,-5.025,1,0.0281,0.00115,0.0,0.104,0.581,121.009,200280,4
353,enfj // the protagonist ,Love My Way,The Psychedelic Furs,0.637,0.85,0,-5.054,1,0.0351,0.00487,0.00018,0.152,0.52,126.106,213973,4
354,enfj // the protagonist ,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4
355,enfj // the protagonist ,"Sunflower, Vol. 6",Harry Styles,0.566,0.846,7,-6.904,0,0.035,0.000564,0.000795,0.121,0.86,160.02,221827,4
356,enfj // the protagonist ,Just One of the Guys,Jenny Lewis,0.325,0.664,9,-4.45,1,0.0344,0.00119,0.0,0.187,0.367,135.883,231827,4
357,enfj // the protagonist ,You're The One,Greta Van Fleet,0.553,0.807,2,-5.805,1,0.0428,0.0125,0.00222,0.302,0.575,151.916,266933,4
358,enfj // the protagonist ,Lights Up,Harry Styles,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,172213,4
359,enfj // the protagonist ,Canyon Moon,Harry Styles,0.603,0.621,2,-7.14,1,0.0267,0.328,3.49e-05,0.119,0.7,94.022,189787,4
360,enfj // the protagonist ,august,Taylor Swift,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,261923,4
361,enfj // the protagonist ,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,0.58,0.908,4,-5.303,1,0.0341,0.000335,4.84e-05,0.087,0.427,115.016,213672,4
362,enfj // the protagonist ,space girl,Frances Forever,0.669,0.395,9,-9.598,1,0.03,0.332,0.000196,0.37,0.196,125.979,231440,4
363,enfj // the protagonist ,She,Harry Styles,0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026,362653,3
364,enfj // the protagonist ,Woman,Harry Styles,0.624,0.647,3,-4.68,0,0.0335,0.0169,0.0038,0.221,0.379,136.022,278800,4
365,enfj // the protagonist ,Kiwi,Harry Styles,0.375,0.93,2,-2.631,1,0.0561,0.00064,0.0,0.318,0.491,147.124,176387,4
366,enfj // the protagonist ,Paper Rings,Taylor Swift,0.811,0.719,9,-6.553,1,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,222400,4
367,enfj // the protagonist ,Pancakes for Dinner,Lizzy McAlpine,0.753,0.266,11,-11.453,1,0.0478,0.759,0.0,0.11,0.321,142.026,235035,4
368,enfj // the protagonist ,You Belong With Me (Taylor’s Version),Taylor Swift,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124,4
369,enfj // the protagonist ,Stockholm Syndrome,One Direction,0.678,0.933,2,-4.959,1,0.14,0.0734,0.0,0.0863,0.336,120.572,214720,4
370,enfj // the protagonist ,Beautiful Boy (Darling Boy) - Remastered 2010,John Lennon,0.574,0.469,2,-11.53,1,0.0403,0.733,1.96e-06,0.856,0.435,111.378,245693,4
371,enfj // the protagonist ,Super Freak,Rick James,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,205467,4
372,enfj // the protagonist ,Summertime,Lucia & The Best Boys,0.535,0.886,1,-4.733,0,0.0411,0.0732,0.0,0.109,0.619,128.997,178293,4
373,enfj // the protagonist ,Pretty Please,Dua Lipa,0.906,0.474,1,-6.124,1,0.194,0.0311,5.5e-06,0.286,0.656,106.976,194607,4
374,enfj // the protagonist ,That Kind Of Woman,Dua Lipa,0.64,0.665,11,-4.966,0,0.0325,0.0045,0.0,0.22,0.42,113.213,200108,4
375,enfj // the protagonist ,Checkmate,Conan Gray,0.512,0.716,1,-4.13,1,0.304,0.0669,9.04e-06,0.147,0.703,151.484,148280,4
376,enfj // the protagonist ,Little League,Conan Gray,0.558,0.778,4,-6.423,0,0.106,0.0227,4.54e-06,0.114,0.543,142.052,194360,4
377,enfj // the protagonist ,fever dream,mxmtoon,0.565,0.693,4,-5.962,1,0.0281,0.126,3.7e-05,0.0888,0.191,101.909,196480,4
378,enfj // the protagonist ,Meet Me At Our Spot,"THE ANXIETY, WILLOW, Tyler Cole",0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,4
379,enfj // the protagonist ,Wildest Dreams (Taylor's Version),Taylor Swift,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061,220433,4
380,enfj // the protagonist ,Red (Taylor's Version),Taylor Swift,0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,223093,4
381,enfj // the protagonist ,Not Forever After,Olive Klug,0.598,0.277,11,-9.643,1,0.0313,0.884,5.03e-06,0.162,0.497,89.709,219220,4
382,enfj // the protagonist ,Nineteen,Dylan,0.475,0.743,0,-5.802,1,0.05,0.00309,0.0,0.695,0.208,95.014,218885,4
383,enfj // the protagonist ,Time Machine,WILLOW,0.606,0.532,3,-6.076,1,0.0416,0.44,0.0,0.132,0.405,81.332,143640,3
384,enfj // the protagonist ,Liz,Remi Wolf,0.665,0.788,5,-3.889,0,0.0857,0.142,0.0,0.317,0.63,80.476,175867,4
385,enfj // the protagonist ,Poolside,"THE ANXIETY, WILLOW, Tyler Cole",0.428,0.7,9,-8.184,0,0.275,0.153,0.0,0.23,0.334,96.62,224027,4
386,enfj // the protagonist ,Cherry (feat. Hayley Kiyoko),"FLETCHER, Hayley Kiyoko",0.812,0.585,2,-4.644,1,0.0615,0.202,0.00216,0.245,0.611,118.037,152511,4
387,enfj // the protagonist ,Prisoner (feat. Dua Lipa),"Miley Cyrus, Dua Lipa",0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333,4
388,enfj // the protagonist ,Gimme What I Want,Miley Cyrus,0.659,0.765,0,-5.392,0,0.0591,0.0428,0.0,0.0783,0.41,89.983,151720,4
389,enfj // the protagonist ,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),"Miley Cyrus, Stevie Nicks",0.681,0.737,4,-5.246,0,0.0384,0.0291,7.16e-06,0.0856,0.278,109.95,220636,4
390,enfj // the protagonist ,Zombie (Live from the NIVA Save Our Stages Festival),Miley Cyrus,0.407,0.872,7,-5.001,1,0.0354,0.000206,0.0451,0.127,0.323,164.0,290768,4
391,enfj // the protagonist ,Never Be Me,Miley Cyrus,0.475,0.565,1,-7.853,0,0.0378,0.0578,4.84e-05,0.341,0.154,165.091,215520,4
392,[ENFJ],Ways to Go,GROUPLOVE,0.595,0.836,7,-6.393,1,0.0382,0.00265,0.000319,0.223,0.172,101.008,215947,4
393,[ENFJ],Step Out,José González,0.432,0.583,8,-10.324,1,0.0448,0.0142,0.409,0.159,0.139,144.935,241573,4
394,[ENFJ],Dirty Paws,Of Monsters and Men,0.359,0.589,3,-8.095,1,0.0352,0.112,0.0307,0.0789,0.145,111.781,271387,4
395,[ENFJ],Midnight City,M83,0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440,4
396,[ENFJ],Anna Sun,WALK THE MOON,0.472,0.844,10,-6.578,1,0.054,0.00173,0.0,0.24,0.34,140.034,321280,4
397,[ENFJ],Tightrope,WALK THE MOON,0.467,0.794,1,-6.174,0,0.0349,8.39e-05,0.00204,0.103,0.589,162.435,209187,4
398,[ENFJ],Electric Love,BØRNS,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4
399,[ENFJ],Sweater Weather,The Neighbourhood,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4
400,[ENFJ],Rollercoaster,Bleachers,0.421,0.79,10,-6.227,1,0.0538,0.00205,0.000309,0.148,0.279,162.024,188867,4
401,[ENFJ],What You Know,Two Door Cinema Club,0.556,0.763,6,-3.952,0,0.0413,0.000728,6.79e-06,0.071,0.814,138.986,191400,4
402,[ENFJ],Pompeii,Bastille,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,214148,4
403,[ENFJ],Killer Whales,Smallpools,0.416,0.849,8,-3.833,1,0.0503,0.000303,4.23e-05,0.185,0.677,144.844,222760,4
404,[ENFJ],Lampshades on Fire,Modest Mouse,0.659,0.906,7,-3.906,0,0.0428,0.156,3.27e-06,0.105,0.792,94.997,187720,4
405,[ENFJ],Mess Around,Cage The Elephant,0.423,0.931,11,-5.225,0,0.0539,0.0119,0.00104,0.629,0.61,150.385,173173,4
406,[ENFJ],Gold on the Ceiling,The Black Keys,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,224333,4
407,[ENFJ],Dashboard,Modest Mouse,0.639,0.903,11,-5.013,0,0.0371,0.00963,7.06e-05,0.174,0.96,135.938,246173,4
408,[ENFJ],Rawnald Gregory Erickson the Second,STRFKR,0.9,0.538,7,-7.879,1,0.0343,0.229,0.843,0.287,0.713,95.508,173693,4
409,[ENFJ],Cheap Sunglasses,"RAC, Matthew Koma",0.533,0.676,2,-6.788,1,0.0395,0.152,0.000765,0.0903,0.404,114.993,215133,4
410,[ENFJ],Throw Shade,CRUISR,0.559,0.784,7,-7.051,1,0.0428,0.0138,0.0,0.0619,0.867,160.017,172987,4
411,[ENFJ],Tongue Tied,GROUPLOVE,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,218013,4
412,[ENFJ],Run For Cover,The Killers,0.466,0.951,5,-3.314,1,0.125,0.0016,0.00242,0.351,0.499,165.107,222147,4
413,[ENFJ],Cigarette Daydreams,Cage The Elephant,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,208760,4
414,[ENFJ],Greek Tragedy,The Wombats,0.515,0.869,11,-4.732,1,0.0672,0.00257,2.01e-06,0.21,0.452,93.24,209558,4
415,[ENFJ],Knights of Cydonia,Muse,0.366,0.963,11,-5.301,0,0.142,0.000273,0.0122,0.115,0.211,137.114,366213,4
416,[ENFJ],Carried Away,Passion Pit,0.772,0.826,0,-5.135,1,0.0344,0.0176,8.56e-06,0.383,0.871,119.995,221973,4
417,[ENFJ],Animal,Neon Trees,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,212293,4
418,[ENFJ],All Alright,fun.,0.321,0.786,6,-4.137,0,0.0516,0.00158,0.0,0.105,0.342,107.3,237467,5
419,[ENFJ],Carry On,fun.,0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434,278373,5
420,[ENFJ],Houdini,Foster The People,0.632,0.908,8,-3.511,1,0.0458,0.00762,0.000172,0.167,0.764,110.024,202467,4
421,[ENFJ],Sit Next to Me,Foster The People,0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147,4
422,[ENFJ],My Type,Saint Motel,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,204812,4
423,[ENFJ],Undercover Martyn,Two Door Cinema Club,0.439,0.86,11,-4.824,0,0.168,0.00043,1.68e-05,0.0783,0.578,159.821,167773,4
424,[ENFJ],Something Good Can Work,Two Door Cinema Club,0.65,0.833,0,-5.079,1,0.0355,0.00559,0.000727,0.186,0.68,119.939,164187,4
425,[ENFJ],Do You Want It All?,Two Door Cinema Club,0.515,0.817,2,-4.926,1,0.0678,0.00222,0.000523,0.0669,0.625,153.839,209387,1
426,[ENFJ],This Is The Life,Two Door Cinema Club,0.447,0.827,4,-5.195,1,0.124,7.7e-05,0.0145,0.0917,0.411,136.019,210733,4
427,[ENFJ],Alive,Empire of the Sun,0.524,0.885,5,-3.079,1,0.037,0.0997,0.0,0.0708,0.395,119.954,204591,4
428,[ENFJ],We Move Like The Ocean,Bad Suns,0.589,0.865,1,-2.881,1,0.0347,0.000924,0.355,0.0663,0.524,118.027,189172,4
429,[ENFJ],Cardiac Arrest,Bad Suns,0.616,0.88,1,-3.59,1,0.042,0.0521,0.000717,0.0539,0.751,94.011,182518,4
430,[ENFJ],Sleep Paralysis,Bad Suns,0.621,0.924,1,-3.435,0,0.0424,0.00181,0.119,0.0912,0.643,148.017,186663,4
431,[ENFJ],Rearview,Bad Suns,0.655,0.893,10,-2.745,1,0.0538,0.000111,0.0277,0.0648,0.873,134.0,186034,4
432,[ENFJ],No Story Time,Smallpools,0.445,0.903,0,-4.933,1,0.0497,9.02e-05,0.0213,0.137,0.233,158.079,182840,4
433,[ENFJ],Bridges,BROODS,0.389,0.634,4,-6.362,0,0.137,0.017,0.0,0.101,0.27,169.539,191808,4
434,[ENFJ],New Map,M83,0.296,0.789,9,-5.813,1,0.0524,0.000486,0.115,0.099,0.233,162.75,262747,4
435,[ENFJ],Steve McQueen,M83,0.399,0.842,11,-6.764,0,0.039,3.51e-05,0.0515,0.395,0.445,142.02,228761,4
436,[ENFJ],Stockholm,The New Division,0.603,0.752,2,-7.103,1,0.0261,1.86e-05,0.885,0.0977,0.529,129.966,261878,4
437,[ENFJ],Kids,The New Division,0.369,0.868,0,-4.262,1,0.0444,0.00713,0.401,0.681,0.431,100.984,221543,4
438,[ENFJ],Marfa,Wildcat! Wildcat!,0.332,0.63,8,-5.191,1,0.0343,0.00557,0.0262,0.197,0.107,126.017,337154,4
439,[ENFJ],Transpose,Bad Suns,0.622,0.92,10,-3.224,0,0.0633,0.0312,3.97e-05,0.142,0.625,145.965,233055,4
440,[ENFJ],Catch & Release - Deepend Remix,"Matt Simons, Deepend",0.834,0.55,1,-8.622,0,0.0451,0.488,0.000476,0.109,0.142,105.008,195573,4
441,[ENFJ],Milk,The 1975,0.435,0.981,10,-5.448,1,0.272,0.00518,0.0664,0.32,0.13,143.073,132547,4
442,enfj.,K.,Cigarettes After Sex,0.454,0.4,3,-10.261,1,0.0265,0.139,0.846,0.137,0.327,93.719,320030,4
443,enfj.,Falling,Chase Atlantic,0.553,0.761,8,-5.855,1,0.0343,0.000512,1.68e-05,0.128,0.642,98.992,223240,4
444,enfj.,Reflections,The Neighbourhood,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,244013,4
445,enfj.,golden hour,JVKE,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,209260,3
446,enfj.,2 Much,7715,0.771,0.669,8,-3.029,1,0.0317,0.0675,0.0,0.122,0.455,90.063,162800,4
447,enfj.,Kör med mig,Newkid,0.409,0.384,5,-10.236,0,0.0549,0.0423,5.14e-06,0.176,0.392,96.256,168813,3
448,enfj.,~ IS IT SOMEBODY ELSE? ~,Flyy The BirD,0.66,0.478,11,-13.163,0,0.0445,0.671,0.0,0.107,0.491,119.907,118211,4
449,enfj.,HER,Chase Atlantic,0.705,0.598,5,-5.435,0,0.0667,0.111,9.31e-06,0.154,0.666,140.008,169720,4
450,enfj.,Sweet,Cigarettes After Sex,0.45,0.511,6,-9.073,1,0.0276,0.353,0.766,0.139,0.115,96.563,292110,4
451,enfj.,Tidal Wave,Chase Atlantic,0.599,0.609,4,-5.14,1,0.052,0.565,2.11e-05,0.137,0.383,123.967,243707,4
452,enfj.,Stay,Ari Abdul,0.497,0.576,5,-5.013,0,0.0649,0.351,3.38e-05,0.166,0.227,102.707,172564,4
453,enfj.,After Hours,The Weeknd,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027,4
454,enfj.,Les,Childish Gambino,0.541,0.674,1,-7.04,0,0.0841,0.00649,9.76e-05,0.235,0.123,103.139,317293,4
455,enfj.,Tek It,Cafuné,0.423,0.913,8,-5.354,1,0.0655,6.53e-05,0.0,0.269,0.596,146.995,191823,4
456,enfj.,Art Deco,Lana Del Rey,0.282,0.464,11,-11.112,0,0.0533,0.544,0.215,0.111,0.0596,148.345,295067,5
457,enfj.,Party Monster,The Weeknd,0.573,0.63,1,-8.389,1,0.105,0.189,2.31e-05,0.259,0.218,77.525,249213,4
458,enfj.,Say Yes To Heaven,Lana Del Rey,0.49,0.352,6,-11.577,0,0.0254,0.709,0.0856,0.114,0.166,99.992,209156,4
459,enfj.,Consume (feat. Goon Des Garcons),"Chase Atlantic, GOON DES GARCONS*",0.556,0.714,9,-5.322,0,0.158,0.07,0.0,0.261,0.434,146.113,267920,4
460,ENFJ main character moment,Tears of Gold,Faouzia,0.587,0.664,5,-5.698,0,0.0523,0.128,0.0,0.323,0.617,149.957,176118,4
461,ENFJ main character moment,Chaos Mode,DEZI,0.521,0.551,11,-8.892,0,0.292,0.0399,1.58e-06,0.195,0.356,160.044,189250,4
462,ENFJ main character moment,energy,Tyla Jane,0.88,0.593,5,-5.394,1,0.0326,0.598,0.0,0.156,0.904,126.992,200433,4
463,ENFJ main character moment,i hope ur miserable until ur dead,Nessa Barrett,0.706,0.544,2,-7.275,1,0.0306,0.0273,0.0,0.087,0.477,115.935,177583,4
464,ENFJ main character moment,Stupid,Cate,0.598,0.717,0,-5.26,0,0.0383,0.0265,0.0,0.112,0.591,151.981,168896,4
465,ENFJ main character moment,Shot At The Night,The Killers,0.51,0.802,5,-4.903,1,0.0561,0.0917,0.0136,0.109,0.24,185.927,242507,4
466,ENFJ main character moment,Control,Halsey,0.549,0.675,4,-5.637,0,0.0332,0.399,0.0,0.181,0.206,119.898,214762,4
467,ENFJ main character moment,"I am not a woman, I'm a god",Halsey,0.517,0.7,6,-6.568,0,0.0452,0.00375,0.0385,0.0634,0.518,179.986,176413,4
468,ENFJ main character moment,"jealousy, jealousy",Olivia Rodrigo,0.695,0.575,10,-6.334,0,0.116,0.198,0.0,0.0614,0.699,163.929,173160,4
469,ENFJ main character moment,Bad for Me,Meg DeAngelis,0.679,0.45,1,-6.87,1,0.0386,0.653,0.0,0.114,0.551,89.827,157812,3
470,ENFJ main character moment,MONEY,LISA,0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,168228,4
471,ENFJ main character moment,everything sucks,vaultboy,0.76,0.371,6,-8.964,1,0.0531,0.00772,0.0,0.0785,0.653,138.023,115402,4
472,ENFJ main character moment,Fake Bitches,Ashley Kutcher,0.622,0.647,0,-6.272,1,0.0308,0.163,6.52e-05,0.0819,0.473,91.045,173105,4
473,ENFJ main character moment,this is how i learn to say no,EMELINE,0.378,0.587,10,-7.755,1,0.163,0.232,0.0,0.455,0.498,181.452,142966,3
474,ENFJ main character moment,that friend,Mad Tsai,0.685,0.226,6,-16.423,1,0.371,0.552,0.0,0.235,0.361,116.815,180904,4
475,ENFJ main character moment,All The Things She Said,t.A.T.u.,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957,214440,4
476,ENFJ main character moment,Happier Than Ever - Edit,Billie Eilish,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74,151444,3
477,ENFJ main character moment,Somebody I Fucked Once,Zolita,0.424,0.701,5,-5.18,1,0.0332,0.00336,3.94e-05,0.0827,0.478,176.032,184324,4
478,ENFJ main character moment,hot girl bummer (with Khea) - Khea Remix,"blackbear, KHEA",0.775,0.569,6,-7.408,0,0.0507,0.133,0.0,0.355,0.626,129.911,135692,1
479,ENFJ main character moment,Seven Nation Army,The White Stripes,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,232107,4
480,ENFJ main character moment,I FUCK EVERYTHING UP,KILLBOY,0.778,0.515,9,-7.194,1,0.0311,0.0962,2.58e-06,0.171,0.273,91.913,202664,4
481,ENFJ main character moment,What A Shame,Leyla Blue,0.699,0.463,0,-7.828,1,0.475,0.315,0.0,0.0803,0.565,143.99,177200,4
482,ENFJ main character moment,I Dare You,The Regrettes,0.509,0.883,1,-3.206,1,0.0529,0.00681,1.8e-06,0.0471,0.863,203.997,170833,4
483,ENFJ main character moment,Eleanor Rigby,Cody Fry,0.316,0.229,4,-10.821,0,0.0311,0.697,0.00211,0.128,0.209,130.447,280480,4
484,ENFJ main character moment,pretty pretty,Savana Santos,0.715,0.384,0,-12.519,1,0.352,0.729,0.0,0.378,0.698,89.964,142000,4
485,ENFJ main character moment,I've Had Enough,Melina KB,0.742,0.607,10,-5.744,0,0.0686,0.26,0.0,0.0884,0.667,170.055,210829,3
486,ENFJ main character moment,The Feels,TWICE,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053,4
487,ENFJ main character moment,she calls me daddy,KiNG MALA,0.796,0.426,9,-7.994,1,0.0324,0.031,0.00446,0.171,0.572,100.006,183570,4
488,ENFJ main character moment,Stunnin' (feat. Harm Franklin),"Curtis Waters, Harm Franklin",0.885,0.685,11,-6.429,0,0.0627,0.33,0.0,0.148,0.937,99.954,144000,4
489,ENFJ main character moment,Telepath,Conan Gray,0.606,0.819,9,-4.804,1,0.049,0.00298,0.0,0.0702,0.744,75.006,194973,4
490,ENFJ main character moment,Better Days (NEIKED x Mae Muller x Polo G),"NEIKED, Mae Muller, Polo G",0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,160657,4
491,ENFJ main character moment,girls girls girls,FLETCHER,0.649,0.478,0,-8.834,1,0.156,0.658,0.0,0.131,0.468,139.859,161247,4
492,ENFJ main character moment,Venus in Gemini,DEZI,0.708,0.834,10,-4.14,0,0.0461,0.0961,0.000453,0.0324,0.904,139.98,181607,4
493,ENFJ main character moment,abcdefu (angrier),GAYLE,0.671,0.599,4,-6.18,1,0.0405,0.0658,0.0,0.101,0.448,121.849,159836,3
494,ENFJ main character moment,feel like shit,Tate McRae,0.508,0.378,7,-7.158,1,0.0473,0.516,0.0,0.119,0.161,144.962,204315,4
495,ENFJ main character moment,I Hate U,SZA,0.535,0.388,7,-9.805,0,0.155,0.507,0.0,0.11,0.412,106.703,174000,5
496,ENFJ main character moment,MIDDLE OF THE NIGHT,Elley Duhé,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3
497,ENFJ main character moment,golden retriever boy,KiNG MALA,0.847,0.447,1,-7.579,1,0.0474,0.0886,0.000676,0.101,0.562,99.975,186276,4
498,ENFJ main character moment,Late To The Party,Emei,0.674,0.514,3,-8.77,0,0.297,0.293,0.0,0.0938,0.413,170.089,177176,4
499,ENFJ main character moment,I Shot Cupid,Stela Cole,0.742,0.612,6,-5.685,0,0.0831,0.0865,0.0,0.0441,0.691,95.017,164211,4
500,ENFJ main character moment,god sent me as karma,emlyn,0.644,0.702,8,-5.699,0,0.219,0.00463,0.0,0.17,0.831,96.095,186462,4
501,ENFJ main character moment,Kill Your Darling,Cloudy June,0.839,0.589,6,-6.565,0,0.152,0.0421,0.0,0.0796,0.703,107.976,154250,4
502,ENFJ main character moment,EXPIRED,jenny nuo,0.839,0.341,0,-8.499,1,0.0843,0.163,0.0,0.0922,0.688,115.052,146739,4
